timestamp,seq_num,voltage,current,power
2025-07-03T18:53:50.436784,76,3.261,0.09,0.29349
2025-07-03T18:53:50.437010,77,3.248,0.091,0.295568
2025-07-03T18:53:50.437216,78,3.245,0.091,0.295295
2025-07-03T18:53:50.437418,79,3.257,0.091,0.296387
2025-07-03T18:53:50.437615,80,3.251,0.093,0.302343
2025-07-03T18:53:50.437785,81,3.252,0.092,0.29918399999999995
2025-07-03T18:53:50.437963,82,3.254,0.092,0.299368
2025-07-03T18:53:50.438154,83,3.255,0.093,0.302715
2025-07-03T18:53:50.438350,84,3.259,0.094,0.306346
2025-07-03T18:53:50.438508,85,3.244,0.095,0.30818
2025-07-03T18:53:50.918681,77,3.261,0.09,0.29349
2025-07-03T18:53:50.919045,78,3.248,0.091,0.295568
2025-07-03T18:53:50.919232,79,3.245,0.091,0.295295
2025-07-03T18:53:50.919385,80,3.257,0.091,0.296387
2025-07-03T18:53:50.919446,81,3.251,0.093,0.302343
2025-07-03T18:53:50.919478,82,3.252,0.092,0.29918399999999995
2025-07-03T18:53:50.919678,83,3.254,0.092,0.299368
2025-07-03T18:53:50.919819,84,3.255,0.093,0.302715
2025-07-03T18:53:50.920013,85,3.259,0.094,0.306346
2025-07-03T18:53:50.920191,86,3.244,0.095,0.30818
2025-07-03T18:53:50.920390,87,3.258,0.094,0.306252
2025-07-03T18:53:51.813993,87,3.25,0.096,0.312
2025-07-03T18:53:51.814205,88,3.256,0.097,0.315832
2025-07-03T18:53:51.814285,89,3.256,0.098,0.319088
2025-07-03T18:53:51.814342,90,3.26,0.097,0.31622
2025-07-03T18:53:51.814391,91,3.256,0.098,0.319088
2025-07-03T18:53:51.814440,92,3.263,0.099,0.323037
2025-07-03T18:53:51.814488,93,3.25,0.099,0.32175000000000004
2025-07-03T18:53:51.814538,94,3.262,0.1,0.32620000000000005
2025-07-03T18:53:51.814587,95,3.254,0.101,0.328654
2025-07-03T18:53:51.814636,96,3.267,0.101,0.329967
2025-07-03T18:53:52.221709,88,3.25,0.096,0.312
2025-07-03T18:53:52.221908,89,3.256,0.097,0.315832
2025-07-03T18:53:52.222000,90,3.256,0.098,0.319088
2025-07-03T18:53:52.222058,91,3.26,0.097,0.31622
2025-07-03T18:53:52.222112,92,3.256,0.098,0.319088
2025-07-03T18:53:52.222169,93,3.263,0.099,0.323037
2025-07-03T18:53:52.222225,94,3.25,0.099,0.32175000000000004
2025-07-03T18:53:52.222271,95,3.262,0.1,0.32620000000000005
2025-07-03T18:53:52.222325,96,3.254,0.101,0.328654
2025-07-03T18:53:52.222376,97,3.267,0.101,0.329967
2025-07-03T18:53:52.222424,98,3.255,0.103,0.335265
2025-07-03T18:53:53.221824,98,3.269,0.103,0.336707
2025-07-03T18:53:53.222037,99,3.267,0.103,0.336501
2025-07-03T18:53:53.222117,100,3.274,0.104,0.34049599999999997
2025-07-03T18:53:53.222167,101,3.279,0.105,0.34429499999999996
2025-07-03T18:53:53.222208,102,3.27,0.104,0.34008
2025-07-03T18:53:53.222248,103,3.276,0.105,0.34397999999999995
2025-07-03T18:53:53.222286,104,3.285,0.106,0.34821
2025-07-03T18:53:53.222324,105,3.276,0.106,0.34725599999999995
2025-07-03T18:53:53.222363,106,3.292,0.106,0.348952
2025-07-03T18:53:53.222403,107,3.283,0.108,0.354564
2025-07-03T18:53:53.696651,99,3.269,0.103,0.336707
2025-07-03T18:53:53.696887,100,3.267,0.103,0.336501
2025-07-03T18:53:53.696975,101,3.274,0.104,0.34049599999999997
2025-07-03T18:53:53.697036,102,3.279,0.105,0.34429499999999996
2025-07-03T18:53:53.697092,103,3.27,0.104,0.34008
2025-07-03T18:53:53.697178,104,3.276,0.105,0.34397999999999995
2025-07-03T18:53:53.697245,105,3.285,0.106,0.34821
2025-07-03T18:53:53.697301,106,3.276,0.106,0.34725599999999995
2025-07-03T18:53:53.697353,107,3.292,0.106,0.348952
2025-07-03T18:53:53.697403,108,3.283,0.108,0.354564
2025-07-03T18:53:53.697453,109,3.298,0.109,0.359482
2025-07-03T18:53:55.336795,110,3.302,0.108,0.356616
2025-07-03T18:53:55.337195,111,3.309,0.108,0.357372
2025-07-03T18:53:55.337435,112,3.297,0.108,0.356076
2025-07-03T18:53:55.337597,113,3.308,0.109,0.360572
