timestamp,time_seq,voltage,current
2025-07-18T20:23:56.927724,0,99.0,2.0
2025-07-18T20:23:57.339281,1,93.0,2.0
2025-07-18T20:23:57.339434,2,89.0,2.0
2025-07-18T20:23:57.339494,3,86.0,2.0
2025-07-18T20:23:57.339525,4,85.0,2.0
2025-07-18T20:23:57.339557,5,82.0,2.0
2025-07-18T20:23:57.339593,6,79.0,2.0
2025-07-18T20:23:57.339628,7,76.0,2.0
2025-07-18T20:23:57.339663,8,73.0,2.0
2025-07-18T20:23:57.339688,9,70.0,2.0
2025-07-18T20:23:57.407168,1,93.0,2.0
2025-07-18T20:23:57.407438,2,89.0,2.0
2025-07-18T20:23:57.407502,3,86.0,2.0
2025-07-18T20:23:57.407532,4,85.0,2.0
2025-07-18T20:23:57.407557,5,82.0,2.0
2025-07-18T20:23:57.407580,6,79.0,2.0
2025-07-18T20:23:57.407603,7,76.0,2.0
2025-07-18T20:23:57.407626,8,73.0,2.0
2025-07-18T20:23:57.407649,9,70.0,2.0
2025-07-18T20:24:00.307484,10,58.0,2.0
2025-07-18T20:24:00.307607,11,54.0,2.0
2025-07-18T20:24:00.307661,12,43.0,2.0
2025-07-18T20:24:00.307695,13,40.0,2.0
2025-07-18T20:24:00.307719,14,37.0,2.0
2025-07-18T20:24:00.907748,15,-158.0,2.0
2025-07-18T20:24:00.908050,16,-160.0,2.0
2025-07-18T20:24:00.908279,17,-162.0,2.0
2025-07-18T20:24:00.908334,18,-164.0,2.0
2025-07-18T20:24:00.908372,19,-166.0,2.0
2025-07-18T20:24:00.908407,20,-168.0,2.0
2025-07-18T20:24:00.908439,21,-169.0,2.0
2025-07-18T20:24:00.908473,22,-171.0,2.0
2025-07-18T20:24:01.005699,15,-158.0,2.0
2025-07-18T20:24:01.005836,16,-160.0,2.0
2025-07-18T20:24:01.005884,17,-162.0,2.0
2025-07-18T20:24:01.005926,18,-164.0,2.0
2025-07-18T20:24:01.005957,19,-166.0,2.0
2025-07-18T20:24:01.005985,20,-168.0,2.0
2025-07-18T20:24:01.006012,21,-169.0,2.0
2025-07-18T20:24:01.006040,22,-171.0,2.0
2025-07-18T20:24:01.006067,23,-176.0,2.0
2025-07-18T20:24:01.392270,24,-178.0,2.0
2025-07-18T20:24:01.392389,25,-180.0,2.0
2025-07-18T20:24:01.392441,26,-184.0,2.0
2025-07-18T20:24:01.392482,27,-185.0,2.0
2025-07-18T20:24:01.392509,28,-186.0,2.0
2025-07-18T20:24:01.392534,29,-187.0,2.0
2025-07-18T20:24:01.857294,30,-190.0,2.0
2025-07-18T20:24:01.857410,31,-192.0,2.0
2025-07-18T20:24:01.857447,32,-192.0,2.0
2025-07-18T20:24:01.857472,33,-193.0,2.0
2025-07-18T20:24:01.857497,34,-194.0,2.0
2025-07-18T20:24:01.857522,35,-195.0,2.0
2025-07-18T20:24:01.857546,36,-195.0,2.0
2025-07-18T20:24:02.396964,37,-198.0,2.0
2025-07-18T20:24:02.397084,38,-198.0,2.0
2025-07-18T20:24:02.397154,39,-199.0,2.0
2025-07-18T20:24:02.397188,40,-199.0,2.0
2025-07-18T20:24:02.397214,41,-199.0,2.0
2025-07-18T20:24:02.397238,42,-199.0,2.0
2025-07-18T20:24:02.397263,43,-199.0,2.0
2025-07-18T20:24:02.397287,44,-199.0,2.0
2025-07-18T20:24:02.397310,45,-199.0,2.0
2025-07-18T20:24:02.692439,37,-198.0,2.0
2025-07-18T20:24:02.692555,38,-198.0,2.0
2025-07-18T20:24:02.692592,39,-199.0,2.0
2025-07-18T20:24:02.692618,40,-199.0,2.0
2025-07-18T20:24:02.692643,41,-199.0,2.0
2025-07-18T20:24:02.692667,42,-199.0,2.0
2025-07-18T20:24:02.692691,43,-199.0,2.0
2025-07-18T20:24:02.692714,44,-199.0,2.0
2025-07-18T20:24:02.776959,46,-199.0,2.0
2025-07-18T20:24:02.777335,47,-198.0,2.0
2025-07-18T20:24:02.777424,48,-198.0,2.0
2025-07-18T20:24:02.777458,49,-198.0,2.0
2025-07-18T20:24:02.777483,50,-198.0,2.0
2025-07-18T20:24:02.777508,51,-197.0,2.0
2025-07-18T20:24:02.777532,52,-195.0,2.0
2025-07-18T20:24:03.172055,53,-194.0,2.0
2025-07-18T20:24:03.172193,54,-194.0,2.0
2025-07-18T20:24:03.172244,55,-193.0,2.0
2025-07-18T20:24:03.172273,56,-192.0,2.0
2025-07-18T20:24:03.172297,57,-191.0,2.0
2025-07-18T20:24:03.172320,58,-190.0,2.0
2025-07-18T20:24:03.172344,59,-189.0,2.0
2025-07-18T20:24:03.172367,60,-188.0,2.0
2025-07-18T20:24:03.172389,61,-187.0,2.0
2025-07-18T20:24:03.257033,53,-194.0,2.0
2025-07-18T20:24:03.257181,54,-194.0,2.0
2025-07-18T20:24:03.257242,55,-193.0,2.0
2025-07-18T20:24:03.257270,56,-192.0,2.0
2025-07-18T20:24:03.257295,57,-191.0,2.0
