timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 04:37:47,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 04:37:56,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 04:38:04,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 04:38:35,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 04:38:42,1,3.29,0.099,0.327,25.0,50.0
2025-01-01 04:38:51,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 04:39:00,1,3.3,0.098,0.324,25.2,50.0
2025-01-01 04:39:07,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 04:39:15,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 04:39:27,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 04:39:35,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 04:39:42,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 04:39:51,1,3.29,0.1,0.329,25.1,50.0
2025-01-01 04:39:59,1,3.31,0.098,0.325,25.0,50.0
2025-01-01 04:40:12,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 04:40:20,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 04:40:29,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 04:40:36,1,3.31,0.101,0.336,25.0,50.0
2025-01-01 04:40:45,1,3.3,0.101,0.334,24.9,50.0
2025-01-01 04:40:56,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 04:41:06,1,3.31,0.1,0.332,25.0,50.0
2025-01-01 04:41:13,1,3.3,0.098,0.323,25.2,50.0
2025-01-01 04:41:21,1,3.31,0.099,0.328,25.0,50.0
2025-01-01 04:41:29,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 04:41:39,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 04:41:47,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 04:41:59,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 04:42:06,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 04:42:14,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 04:42:21,1,3.31,0.099,0.328,25.1,50.0
