timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 01:23:59,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 01:24:08,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 01:24:16,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 01:24:24,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 01:24:38,1,3.29,0.099,0.327,25.0,50.0
2025-01-01 01:24:48,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 01:24:56,1,3.3,0.098,0.324,25.2,50.0
2025-01-01 01:25:09,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 01:25:19,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 01:25:27,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 01:25:36,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 01:25:43,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 01:25:51,1,3.29,0.1,0.329,25.1,50.0
2025-01-01 01:25:59,1,3.31,0.098,0.325,25.0,50.0
2025-01-01 01:26:08,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 01:26:23,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 01:26:33,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 01:26:46,1,3.31,0.101,0.336,25.0,50.0
2025-01-01 01:26:54,1,3.3,0.101,0.334,24.9,50.0
2025-01-01 01:27:02,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 01:27:16,1,3.31,0.1,0.332,25.0,50.0
2025-01-01 01:27:30,1,3.3,0.098,0.323,25.2,50.0
2025-01-01 01:27:38,1,3.31,0.099,0.328,25.0,50.0
2025-01-01 01:27:53,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 01:28:02,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 01:28:13,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 01:28:27,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 01:28:34,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 01:28:43,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 01:28:50,1,3.31,0.099,0.328,25.1,50.0
