timestamp,time_seq,voltage,current
2025-07-18T19:21:32.617331,0,-155.1,-2.1
2025-07-18T19:21:32.781902,0,-155.1,-2.1
2025-07-18T19:21:32.782025,1,-155.1,-2.1
2025-07-18T19:21:32.852148,0,-155.1,-2.1
2025-07-18T19:21:32.852265,1,-155.1,-2.1
2025-07-18T19:21:32.852302,2,-155.1,-2.1
2025-07-18T19:21:34.449479,3,-155.1,-2.1
2025-07-18T19:21:34.449604,4,-155.1,-2.1
2025-07-18T19:21:34.449649,5,-155.1,-2.1
2025-07-18T19:21:34.449676,6,-155.1,-2.1
2025-07-18T19:21:34.449700,7,-155.1,-2.1
2025-07-18T19:21:34.449725,8,-155.1,-2.1
2025-07-18T19:21:34.449748,9,-155.1,-2.1
2025-07-18T19:21:34.449770,10,-155.1,-2.1
2025-07-18T19:21:34.449792,11,-155.1,-2.1
2025-07-18T19:21:34.449817,12,-155.1,-2.1
2025-07-18T19:21:34.449839,13,-155.1,-2.1
2025-07-18T19:21:34.449862,14,-155.1,-2.1
2025-07-18T19:21:34.449884,15,-155.1,-2.1
2025-07-18T19:21:34.449917,16,-155.1,-2.1
2025-07-18T19:21:34.449942,17,-155.1,-2.1
2025-07-18T19:21:34.449976,18,-155.1,-2.1
2025-07-18T19:21:34.450000,19,-155.1,-2.1
2025-07-18T19:21:34.450023,20,-155.1,-2.1
2025-07-18T19:21:34.450046,21,-155.1,-2.1
2025-07-18T19:21:34.450068,22,-155.1,-2.1
2025-07-18T19:21:34.450091,23,-155.1,-2.1
2025-07-18T19:21:34.450113,24,-155.1,-2.1
2025-07-18T19:21:34.450135,25,-155.1,-2.1
2025-07-18T19:21:34.450157,26,-155.1,-2.1
2025-07-18T19:21:34.450187,27,-155.1,-2.1
2025-07-18T19:21:34.450221,28,-155.1,-2.1
2025-07-18T19:21:34.450249,29,-155.1,-2.1
2025-07-18T19:21:34.544094,3,-155.1,-2.1
2025-07-18T19:21:34.544231,4,-155.1,-2.1
2025-07-18T19:21:34.544294,5,-155.1,-2.1
2025-07-18T19:21:34.544335,6,-155.1,-2.1
2025-07-18T19:21:34.544370,7,-155.1,-2.1
2025-07-18T19:21:34.544396,8,-155.1,-2.1
2025-07-18T19:21:34.544420,9,-155.1,-2.1
2025-07-18T19:21:34.544443,10,-155.1,-2.1
2025-07-18T19:21:34.544465,11,-155.1,-2.1
2025-07-18T19:21:34.544496,12,-155.1,-2.1
2025-07-18T19:21:34.544521,13,-155.1,-2.1
2025-07-18T19:21:34.544543,14,-155.1,-2.1
2025-07-18T19:21:34.544566,15,-155.1,-2.1
2025-07-18T19:21:34.544590,16,-155.1,-2.1
2025-07-18T19:21:34.544623,17,-155.1,-2.1
2025-07-18T19:21:34.544652,18,-155.1,-2.1
2025-07-18T19:21:34.544675,19,-155.1,-2.1
2025-07-18T19:21:34.544698,20,-155.1,-2.1
2025-07-18T19:21:34.544720,21,-155.1,-2.1
2025-07-18T19:21:34.544743,22,-155.1,-2.1
2025-07-18T19:21:34.544765,23,-155.1,-2.1
2025-07-18T19:21:34.544788,24,-155.1,-2.1
2025-07-18T19:21:34.544811,25,-155.1,-2.1
2025-07-18T19:21:34.544836,26,-155.1,-2.1
2025-07-18T19:21:34.544870,27,-155.1,-2.1
2025-07-18T19:21:34.544899,28,-155.1,-2.1
2025-07-18T19:21:34.544931,29,-155.1,-2.1
2025-07-18T19:21:34.544985,30,-155.1,-2.1
2025-07-18T19:21:36.158994,31,-155.1,-2.1
2025-07-18T19:21:36.159108,32,-155.1,-2.1
2025-07-18T19:21:36.159153,33,-155.1,-2.1
2025-07-18T19:21:36.159189,34,-155.1,-2.1
2025-07-18T19:21:36.159215,35,-155.1,-2.1
2025-07-18T19:21:36.159239,36,-155.1,-2.1
2025-07-18T19:21:36.159262,37,-155.1,-2.1
2025-07-18T19:21:36.159285,38,-155.1,-2.1
2025-07-18T19:21:36.159307,39,-155.1,-2.1
2025-07-18T19:21:36.159330,40,-155.1,-2.1
2025-07-18T19:21:36.159352,41,-155.1,-2.1
2025-07-18T19:21:36.159374,42,-155.1,-2.1
2025-07-18T19:21:36.159396,43,-155.1,-2.1
2025-07-18T19:21:36.159418,44,-155.1,-2.1
2025-07-18T19:21:36.159440,45,-155.1,-2.1
2025-07-18T19:21:36.159462,46,-155.1,-2.1
2025-07-18T19:21:36.159484,47,-155.1,-2.1
2025-07-18T19:21:36.159506,48,-155.1,-2.1
2025-07-18T19:21:36.159528,49,-155.1,-2.1
2025-07-18T19:21:36.159550,50,-155.1,-2.1
2025-07-18T19:21:36.159574,51,-155.1,-2.1
2025-07-18T19:21:36.159596,52,-155.1,-2.1
2025-07-18T19:21:36.159624,53,-155.1,-2.1
2025-07-18T19:21:36.159656,54,-155.1,-2.1
2025-07-18T19:21:36.159680,55,-155.1,-2.1
2025-07-18T19:21:36.159703,56,-155.1,-2.1
2025-07-18T19:21:36.159725,57,-155.1,-2.1
2025-07-18T19:21:36.267025,31,-155.1,-2.1
2025-07-18T19:21:36.267140,32,-155.1,-2.1
2025-07-18T19:21:36.267177,33,-155.1,-2.1
2025-07-18T19:21:36.267204,34,-155.1,-2.1
2025-07-18T19:21:36.267228,35,-155.1,-2.1
2025-07-18T19:21:36.267253,36,-155.1,-2.1
2025-07-18T19:21:36.267276,37,-155.1,-2.1
2025-07-18T19:21:36.267311,38,-155.1,-2.1
2025-07-18T19:21:36.267335,39,-155.1,-2.1
2025-07-18T19:21:36.267359,40,-155.1,-2.1
2025-07-18T19:21:36.267382,41,-155.1,-2.1
2025-07-18T19:21:36.267404,42,-155.1,-2.1
2025-07-18T19:21:36.267426,43,-155.1,-2.1
2025-07-18T19:21:36.267448,44,-155.1,-2.1
2025-07-18T19:21:36.267470,45,-155.1,-2.1
2025-07-18T19:21:36.267492,46,-155.1,-2.1
2025-07-18T19:21:36.267514,47,-155.1,-2.1
2025-07-18T19:21:36.267536,48,-155.1,-2.1
2025-07-18T19:21:36.267558,49,-155.1,-2.1
2025-07-18T19:21:36.267580,50,-155.1,-2.1
2025-07-18T19:21:36.267602,51,-155.1,-2.1
2025-07-18T19:21:36.267624,52,-155.1,-2.1
2025-07-18T19:21:36.267646,53,-155.1,-2.1
2025-07-18T19:21:36.267668,54,-155.1,-2.1
2025-07-18T19:21:36.267690,55,-155.1,-2.1
2025-07-18T19:21:36.267712,56,-155.1,-2.1
2025-07-18T19:21:36.267735,57,-155.1,-2.1
2025-07-18T19:21:36.267756,58,-155.1,-2.1
