timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 03:32:48,1,3.29,0.099,0.326,24.9,50.0
2025-01-01 03:34:59,1,3.31,0.102,0.338,25.1,50.0
2025-01-01 03:37:09,1,3.3,0.099,0.326,25.0,50.0
2025-01-01 03:39:20,1,3.3,0.1,0.33,25.2,50.0
2025-01-01 03:41:31,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 03:43:54,1,3.31,0.099,0.327,25.0,50.0
2025-01-01 03:46:09,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 03:48:19,1,3.31,0.101,0.333,24.8,50.0
2025-01-01 03:50:34,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 03:52:45,1,3.3,0.1,0.329,24.8,50.0
2025-01-01 03:54:59,1,3.31,0.102,0.336,25.1,50.0
2025-01-01 03:57:10,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 03:59:20,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 04:01:30,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 04:03:49,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 04:05:59,1,3.3,0.1,0.33,24.9,50.0
2025-01-01 04:08:14,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 04:10:29,1,3.31,0.099,0.328,24.8,50.0
2025-01-01 04:12:46,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 04:15:04,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 04:17:18,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 04:19:28,1,3.31,0.1,0.331,25.1,50.0
2025-01-01 04:21:40,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 04:23:57,1,3.31,0.101,0.333,25.0,50.0
2025-01-01 04:26:08,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 04:28:19,1,3.3,0.102,0.335,25.0,50.0
2025-01-01 04:30:29,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 04:32:45,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 04:34:56,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 04:37:12,1,3.3,0.102,0.336,24.9,50.0
