timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 03:01:18,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 03:01:34,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 03:01:46,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 03:01:59,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 03:02:12,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 03:02:21,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 03:02:35,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 03:02:43,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 03:02:53,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 03:03:09,1,3.3,0.101,0.335,24.9,50.0
2025-01-01 03:03:19,1,3.31,0.1,0.331,24.8,50.0
2025-01-01 03:03:28,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 03:03:39,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 03:03:49,1,3.31,0.099,0.329,24.9,50.0
2025-01-01 03:03:59,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 03:04:07,1,3.29,0.099,0.324,25.1,50.0
2025-01-01 03:04:15,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 03:04:22,1,3.29,0.101,0.332,24.9,50.0
2025-01-01 03:04:36,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 03:04:47,1,3.31,0.101,0.334,24.9,50.0
2025-01-01 03:04:55,1,3.29,0.101,0.334,25.1,50.0
2025-01-01 03:05:02,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 03:05:11,1,3.31,0.098,0.324,25.0,50.0
2025-01-01 03:05:20,1,3.29,0.101,0.332,25.1,50.0
2025-01-01 03:05:27,1,3.3,0.098,0.324,25.1,50.0
2025-01-01 03:05:43,1,3.29,0.101,0.331,25.1,50.0
2025-01-01 03:05:51,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 03:05:58,1,3.29,0.1,0.33,25.2,50.0
2025-01-01 03:06:14,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 03:06:26,1,3.31,0.099,0.326,25.1,50.0
