timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 14:34:19,1,3.31,0.101,0.333,24.8,50.0
2025-01-01 14:34:29,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 14:34:39,1,3.3,0.1,0.329,24.8,50.0
2025-01-01 14:34:48,1,3.31,0.102,0.336,25.1,50.0
2025-01-01 14:34:58,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 14:35:10,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 14:35:20,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 14:35:27,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 14:35:35,1,3.3,0.1,0.33,24.9,50.0
2025-01-01 14:35:42,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 14:35:50,1,3.31,0.099,0.328,24.8,50.0
2025-01-01 14:35:59,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 14:36:07,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 14:36:15,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 14:36:23,1,3.31,0.1,0.331,25.1,50.0
2025-01-01 14:36:40,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 14:36:48,1,3.31,0.101,0.333,25.0,50.0
2025-01-01 14:36:57,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 14:37:06,1,3.3,0.102,0.335,25.0,50.0
2025-01-01 14:37:14,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 14:37:25,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 14:37:33,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 14:37:48,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 14:37:56,1,3.29,0.101,0.331,24.9,50.0
2025-01-01 14:38:05,1,3.3,0.1,0.332,24.8,50.0
2025-01-01 14:38:13,1,3.29,0.101,0.332,25.0,50.0
2025-01-01 14:38:27,1,3.3,0.098,0.323,25.0,50.0
2025-01-01 14:38:44,1,3.31,0.101,0.334,24.9,50.0
2025-01-01 14:38:59,1,3.3,0.098,0.323,24.8,50.0
2025-01-01 14:39:14,1,3.29,0.1,0.328,25.2,50.0
