timestamp,time_seq,voltage,current,power,temperature,frequency
2025-07-10T00:05:19.257365,11,23.302,0.109,2.539918,25.0,50.0
2025-07-10T00:05:19.257795,12,23.313,0.11,2.5644299999999998,25.0,50.0
2025-07-10T00:05:19.258071,13,23.298,0.109,2.539482,25.0,50.0
2025-07-10T00:05:19.258284,14,23.301,0.109,2.539809,25.0,50.0
2025-07-10T00:05:19.258450,15,23.315,0.11,2.5646500000000003,25.0,50.0
2025-07-10T00:05:19.258591,16,23.318,0.109,2.541662,25.0,50.0
2025-07-10T00:05:19.258724,17,23.309,0.109,2.540681,25.0,50.0
2025-07-10T00:05:19.258903,18,23.313,0.11,2.5644299999999998,25.0,50.0
2025-07-10T00:05:19.259209,19,23.321,0.11,2.56531,25.0,50.0
2025-07-10T00:05:19.259490,20,23.318,0.11,2.5649800000000003,25.0,50.0
2025-07-10T00:05:19.259758,21,23.324,0.111,2.5889640000000003,25.0,50.0
2025-07-10T00:05:20.162147,21,23.328,0.11,2.56608,25.0,50.0
2025-07-10T00:05:20.162278,22,23.34,0.109,2.54406,25.0,50.0
2025-07-10T00:05:20.162340,23,23.34,0.11,2.5674,25.0,50.0
2025-07-10T00:05:20.162380,24,23.343,0.109,2.544387,25.0,50.0
2025-07-10T00:05:20.162431,25,23.343,0.11,2.56773,25.0,50.0
2025-07-10T00:05:20.162469,26,23.352,0.11,2.56872,25.0,50.0
2025-07-10T00:05:20.162502,27,23.336,0.108,2.520288,25.0,50.0
2025-07-10T00:05:20.162541,28,23.353,0.108,2.5221240000000003,25.0,50.0
2025-07-10T00:05:20.162579,29,23.338,0.108,2.520504,25.0,50.0
2025-07-10T00:05:20.162616,30,23.338,0.107,2.497166,25.0,50.0
2025-07-10T00:05:20.604210,22,23.328,0.11,2.56608,25.0,50.0
2025-07-10T00:05:20.604469,23,23.34,0.109,2.54406,25.0,50.0
2025-07-10T00:05:20.604603,24,23.34,0.11,2.5674,25.0,50.0
2025-07-10T00:05:20.604706,25,23.343,0.109,2.544387,25.0,50.0
2025-07-10T00:05:20.604803,26,23.343,0.11,2.56773,25.0,50.0
2025-07-10T00:05:20.604917,27,23.352,0.11,2.56872,25.0,50.0
2025-07-10T00:05:20.605022,28,23.336,0.108,2.520288,25.0,50.0
2025-07-10T00:05:20.605118,29,23.353,0.108,2.5221240000000003,25.0,50.0
2025-07-10T00:05:20.605264,30,23.338,0.108,2.520504,25.0,50.0
2025-07-10T00:05:20.605395,31,23.338,0.107,2.497166,25.0,50.0
2025-07-10T00:05:20.605511,32,23.358,0.107,2.499306,25.0,50.0
2025-07-10T00:05:21.514982,32,23.353,0.107,2.498771,25.0,50.0
2025-07-10T00:05:21.515308,33,23.34,0.106,2.47404,25.0,50.0
2025-07-10T00:05:21.515481,34,23.344,0.105,2.45112,25.0,50.0
2025-07-10T00:05:21.515616,35,23.353,0.106,2.475418,25.0,50.0
2025-07-10T00:05:21.515783,36,23.341,0.105,2.450805,25.0,50.0
2025-07-10T00:05:21.515924,37,23.345,0.105,2.451225,25.0,50.0
2025-07-10T00:05:21.516091,38,23.356,0.104,2.429024,25.0,50.0
2025-07-10T00:05:21.516277,39,23.345,0.104,2.4278799999999996,25.0,50.0
2025-07-10T00:05:21.516465,40,23.346,0.103,2.404638,25.0,50.0
2025-07-10T00:05:21.516645,41,23.342,0.103,2.4042259999999995,25.0,50.0
2025-07-10T00:05:22.049791,33,23.353,0.107,2.498771,25.0,50.0
2025-07-10T00:05:22.049966,34,23.34,0.106,2.47404,25.0,50.0
2025-07-10T00:05:22.050027,35,23.344,0.105,2.45112,25.0,50.0
2025-07-10T00:05:22.050072,36,23.353,0.106,2.475418,25.0,50.0
