timestamp,time_seq,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,frequency,power_total,power_a,power_b,power_c
2025-07-10T15:30:56.719340,10,-0.93,275.31,-276.55,-2.475,5.0,-2.51,50.0,1385.1,2.30175,1376.55,694.1405
2025-07-10T15:30:56.720023,11,0.93,278.73,-275.62,-2.697,5.254,-2.622,50.0,1468.8,-2.50821,1464.44742,722.6756399999999
2025-07-10T15:30:56.720463,12,-1.56,277.8,-274.37,-2.748,5.426,-2.713,50.0,1518.8,4.286880000000001,1507.3428000000001,744.36581
2025-07-10T15:30:56.720778,13,0.31,280.29,-278.42,-2.753,5.481,-2.703,50.0,1542.6,-0.85343,1536.2694900000001,752.56926
2025-07-10T15:30:56.720851,14,-1.24,276.24,-274.37,-2.632,5.339,-2.692,50.0,1485.3,3.26368,1474.8453600000003,738.60404
2025-07-10T15:30:56.721007,15,-0.62,275.0,-274.69,-2.45,5.02,-2.535,50.0,1388.4,1.5190000000000001,1380.4999999999998,696.33915
2025-07-10T15:30:56.721187,16,1.56,278.11,-275.62,-2.403,4.706,-2.308,50.0,1310.4,-3.7486800000000002,1308.7856600000002,636.13096
2025-07-10T15:30:56.721540,17,-0.31,279.97,-279.04,-2.217,4.474,-2.262,50.0,1258.5,0.68727,1252.58578,631.18848
2025-07-10T15:30:56.721786,18,-0.62,279.35,-275.62,-2.232,4.504,-2.237,50.0,1264.7,1.3838400000000002,1258.1924,616.56194
2025-07-10T15:30:56.722006,19,-0.93,279.04,-276.24,-2.388,4.756,-2.348,50.0,1334.9,2.22084,1327.11424,648.6115199999999
2025-07-10T15:30:57.194093,11,-0.93,275.31,-276.55,-2.475,5.0,-2.51,50.0,1385.1,2.30175,1376.55,694.1405
2025-07-10T15:30:57.194625,12,0.93,278.73,-275.62,-2.697,5.254,-2.622,50.0,1468.8,-2.50821,1464.44742,722.6756399999999
2025-07-10T15:30:57.194960,13,-1.56,277.8,-274.37,-2.748,5.426,-2.713,50.0,1518.8,4.286880000000001,1507.3428000000001,744.36581
2025-07-10T15:30:57.195263,14,0.31,280.29,-278.42,-2.753,5.481,-2.703,50.0,1542.6,-0.85343,1536.2694900000001,752.56926
2025-07-10T15:30:57.195536,15,-1.24,276.24,-274.37,-2.632,5.339,-2.692,50.0,1485.3,3.26368,1474.8453600000003,738.60404
2025-07-10T15:30:57.195793,16,-0.62,275.0,-274.69,-2.45,5.02,-2.535,50.0,1388.4,1.5190000000000001,1380.4999999999998,696.33915
2025-07-10T15:30:57.196020,17,1.56,278.11,-275.62,-2.403,4.706,-2.308,50.0,1310.4,-3.7486800000000002,1308.7856600000002,636.13096
2025-07-10T15:30:57.196210,18,-0.31,279.97,-279.04,-2.217,4.474,-2.262,50.0,1258.5,0.68727,1252.58578,631.18848
2025-07-10T15:30:57.196399,19,-0.62,279.35,-275.62,-2.232,4.504,-2.237,50.0,1264.7,1.3838400000000002,1258.1924,616.56194
2025-07-10T15:30:57.196640,20,-0.93,279.04,-276.24,-2.388,4.756,-2.348,50.0,1334.9,2.22084,1327.11424,648.6115199999999
2025-07-10T15:30:57.196876,21,-2.18,275.93,-279.66,-2.53,4.95,-2.54,50.0,1377.8,5.5154,1365.8535000000002,710.3364
2025-07-10T15:30:57.991866,22,-1.56,278.11,-278.11,-2.657,5.319,-2.612,50.0,1490.2,4.14492,1479.26709,726.4233200000001
2025-07-10T15:30:57.992062,23,-0.31,277.48,-279.35,-2.753,5.526,-2.783,50.0,1541.8,0.85343,1533.35448,777.43105
2025-07-10T15:30:57.992161,24,-1.25,278.11,-274.68,-2.693,5.461,-2.748,50.0,1529.5,3.36625,1518.75871,754.82064
2025-07-10T15:30:57.992231,25,2.8,275.93,-279.35,-2.607,5.339,-2.642,50.0,1472.8,-7.2996,1473.19027,738.0427000000001
2025-07-10T15:30:57.992284,26,-3.11,278.42,-277.8,-2.485,4.96,-2.55,50.0,1395.2,7.728349999999999,1380.9632000000001,708.39
2025-07-10T15:30:57.992363,27,-1.87,274.37,-276.86,-2.358,4.656,-2.398,50.0,1287.7,4.40946,1277.46672,663.9102800000001
2025-07-10T15:30:57.992437,28,1.56,277.17,-279.66,-2.217,4.474,-2.237,50.0,1241.8,-3.45852,1240.0585800000001,625.5994200000001
2025-07-10T15:30:57.992493,29,0.94,275.93,-274.69,-2.227,4.504,-2.232,50.0,1245.8,-2.09338,1242.78872,613.1080800000001
2025-07-10T15:30:57.992575,30,0.62,280.6,-277.17,-2.323,4.731,-2.378,50.0,1331.7,-1.4402599999999999,1327.5186,659.11026
2025-07-10T15:30:57.992980,31,-2.18,277.48,-276.24,-2.47,4.965,-2.48,50.0,1389.2,5.384600000000001,1377.6882,685.0752
2025-07-10T15:30:57.993304,32,-0.0,279.04,-279.04,-2.692,5.299,-2.672,50.0,1485.8,0.0,1478.6329600000001,745.5948800000001
2025-07-10T15:30:58.349477,32,2.8,280.6,-279.66,-2.758,5.516,-2.723,50.0,1547.3,-7.7223999999999995,1547.7896,761.51418
2025-07-10T15:30:58.349689,33,-1.56,276.24,-278.73,-2.748,5.471,-2.723,50.0,1522.9,4.286880000000001,1511.30904,758.98179
2025-07-10T15:30:58.349781,34,-1.24,277.49,-279.04,-2.687,5.294,-2.632,50.0,1479.3,3.33188,1469.03206,734.4332800000001
2025-07-10T15:30:58.349825,35,0.31,275.31,-275.31,-2.48,4.995,-2.535,50.0,1380.8,-0.7688,1375.17345,697.9108500000001
2025-07-10T15:30:58.349865,36,0.62,280.29,-280.28,-2.328,4.691,-2.383,50.0,1319.1,-1.44336,1314.84039,667.9072399999999
2025-07-10T15:30:58.349908,37,1.87,278.11,-280.29,-2.297,4.524,-2.252,50.0,1259.1,-4.29539,1258.16964,631.21308
2025-07-10T15:30:58.349956,38,-3.11,274.37,-279.04,-2.272,4.499,-2.292,50.0,1246.8,7.065919999999999,1234.3906299999999,639.55968
2025-07-10T15:30:58.350023,39,2.18,277.17,-278.73,-2.328,4.711,-2.343,50.0,1306.2,-5.07504,1305.7478700000001,653.06439
2025-07-10T15:30:58.350070,40,0.63,274.99,-276.87,-2.48,5.025,-2.46,50.0,1386.3,-1.5624,1381.8247500000002,681.1002
2025-07-10T15:30:58.350119,41,3.11,279.97,-280.29,-2.597,5.299,-2.677,50.0,1482.6,-8.07667,1483.5610300000003,750.3363300000001
2025-07-10T15:30:58.833745,33,2.8,280.6,-279.66,-2.758,5.516,-2.723,50.0,1547.3,-7.7223999999999995,1547.7896,761.51418
2025-07-10T15:30:58.834163,34,-1.56,276.24,-278.73,-2.748,5.471,-2.723,50.0,1522.9,4.286880000000001,1511.30904,758.98179
2025-07-10T15:30:58.834409,35,-1.24,277.49,-279.04,-2.687,5.294,-2.632,50.0,1479.3,3.33188,1469.03206,734.4332800000001
2025-07-10T15:30:58.834577,36,0.31,275.31,-275.31,-2.48,4.995,-2.535,50.0,1380.8,-0.7688,1375.17345,697.9108500000001
2025-07-10T15:30:58.834763,37,0.62,280.29,-280.28,-2.328,4.691,-2.383,50.0,1319.1,-1.44336,1314.84039,667.9072399999999
2025-07-10T15:30:58.834945,38,1.87,278.11,-280.29,-2.297,4.524,-2.252,50.0,1259.1,-4.29539,1258.16964,631.21308
2025-07-10T15:30:58.835117,39,-3.11,274.37,-279.04,-2.272,4.499,-2.292,50.0,1246.8,7.065919999999999,1234.3906299999999,639.55968
2025-07-10T15:30:58.835273,40,2.18,277.17,-278.73,-2.328,4.711,-2.343,50.0,1306.2,-5.07504,1305.7478700000001,653.06439
2025-07-10T15:30:58.835359,41,0.63,274.99,-276.87,-2.48,5.025,-2.46,50.0,1386.3,-1.5624,1381.8247500000002,681.1002
2025-07-10T15:30:58.835590,42,3.11,279.97,-280.29,-2.597,5.299,-2.677,50.0,1482.6,-8.07667,1483.5610300000003,750.3363300000001
2025-07-10T15:30:58.835763,43,2.49,279.35,-279.04,-2.713,5.456,-2.778,50.0,1525.0,-6.755370000000001,1524.1336000000003,775.17312
2025-07-10T15:30:59.313852,43,1.56,280.6,-278.42,-2.708,5.526,-2.773,50.0,1553.9,-4.224480000000001,1550.5956,772.05866
2025-07-10T15:30:59.314458,44,2.18,277.48,-277.8,-2.627,5.344,-2.652,50.0,1484.1,-5.72686,1482.8531200000002,736.7256000000001
2025-07-10T15:30:59.315057,45,-1.24,275.93,-279.35,-2.53,4.97,-2.515,50.0,1380.8,3.1371999999999995,1371.3721,702.5652500000001
2025-07-10T15:30:59.315379,46,-0.93,275.31,-276.24,-2.303,4.671,-2.323,50.0,1293.5,2.14179,1285.9730100000002,641.70552
2025-07-10T15:30:59.315619,47,-0.62,275.31,-280.29,-2.232,4.519,-2.247,50.0,1250.7,1.3838400000000002,1244.12589,629.81163
2025-07-10T15:30:59.315835,48,2.49,274.69,-274.69,-2.262,4.534,-2.237,50.0,1244.9,-5.63238,1245.44446,614.48153
2025-07-10T15:30:59.316002,49,0.31,275.93,-277.17,-2.348,4.701,-2.388,50.0,1302.2,-0.72788,1297.1469299999999,661.88196
2025-07-10T15:30:59.316183,50,-0.93,280.59,-279.67,-2.47,5.035,-2.485,50.0,1421.3,2.2971000000000004,1412.77065,694.97995
2025-07-10T15:30:59.316475,51,3.11,279.97,-275.93,-2.602,5.274,-2.652,50.0,1475.5,-8.09222,1476.5617800000002,731.7663600000001
2025-07-10T15:30:59.316833,52,-1.87,280.29,-274.37,-2.738,5.451,-2.783,50.0,1540.6,5.1200600000000005,1527.86079,763.5717099999999
2025-07-10T15:30:59.957019,44,1.56,280.6,-278.42,-2.708,5.526,-2.773,50.0,1553.9,-4.224480000000001,1550.5956,772.05866
2025-07-10T15:30:59.957472,45,2.18,277.48,-277.8,-2.627,5.344,-2.652,50.0,1484.1,-5.72686,1482.8531200000002,736.7256000000001
2025-07-10T15:30:59.957574,46,-1.24,275.93,-279.35,-2.53,4.97,-2.515,50.0,1380.8,3.1371999999999995,1371.3721,702.5652500000001
2025-07-10T15:30:59.957629,47,-0.93,275.31,-276.24,-2.303,4.671,-2.323,50.0,1293.5,2.14179,1285.9730100000002,641.70552
2025-07-10T15:30:59.957704,48,-0.62,275.31,-280.29,-2.232,4.519,-2.247,50.0,1250.7,1.3838400000000002,1244.12589,629.81163
2025-07-10T15:30:59.957752,49,2.49,274.69,-274.69,-2.262,4.534,-2.237,50.0,1244.9,-5.63238,1245.44446,614.48153
2025-07-10T15:30:59.957796,50,0.31,275.93,-277.17,-2.348,4.701,-2.388,50.0,1302.2,-0.72788,1297.1469299999999,661.88196
2025-07-10T15:30:59.957839,51,-0.93,280.59,-279.67,-2.47,5.035,-2.485,50.0,1421.3,2.2971000000000004,1412.77065,694.97995
2025-07-10T15:30:59.957905,52,3.11,279.97,-275.93,-2.602,5.274,-2.652,50.0,1475.5,-8.09222,1476.5617800000002,731.7663600000001
2025-07-10T15:30:59.957968,53,-1.87,280.29,-274.37,-2.738,5.451,-2.783,50.0,1540.6,5.1200600000000005,1527.86079,763.5717099999999
2025-07-10T15:30:59.958035,54,2.49,275.31,-279.66,-2.718,5.501,-2.703,50.0,1514.9,-6.76782,1514.4803100000001,755.92098
