timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 03:28:29,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 03:28:36,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 03:29:03,1,3.3,0.101,0.332,25.0,50.0
2025-01-01 03:29:12,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 03:29:23,1,3.29,0.101,0.333,24.8,50.0
2025-01-01 03:29:32,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 03:29:40,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 03:29:49,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 03:29:57,1,3.3,0.101,0.333,24.9,50.0
2025-01-01 03:30:07,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 03:30:17,1,3.31,0.101,0.335,25.0,50.0
2025-01-01 03:30:25,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 03:30:32,1,3.3,0.099,0.325,24.8,50.0
2025-01-01 03:30:40,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 03:30:51,1,3.3,0.099,0.328,25.1,50.0
2025-01-01 03:31:08,1,3.3,0.102,0.335,25.2,50.0
2025-01-01 03:31:15,1,3.31,0.099,0.329,25.1,50.0
2025-01-01 03:31:23,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 03:31:31,1,3.3,0.1,0.331,25.1,50.0
2025-01-01 03:31:41,1,3.29,0.099,0.324,24.9,50.0
2025-01-01 03:31:51,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 03:32:00,1,3.3,0.101,0.332,25.0,50.0
2025-01-01 03:32:11,1,3.31,0.1,0.331,25.1,50.0
2025-01-01 03:32:19,1,3.3,0.099,0.326,25.2,50.0
2025-01-01 03:32:28,1,3.3,0.099,0.327,24.9,50.0
2025-01-01 03:32:41,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 03:32:50,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 03:32:58,1,3.3,0.102,0.335,25.1,50.0
2025-01-01 03:33:08,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 03:33:21,1,3.3,0.099,0.325,24.9,50.0
2025-01-01 03:33:28,1,3.3,0.101,0.332,24.9,50.0
