timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 14:46:04,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 14:46:11,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 14:46:21,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 14:46:38,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 14:46:47,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 14:47:08,1,3.29,0.1,0.329,25.1,50.0
2025-01-01 14:47:17,1,3.31,0.098,0.325,25.0,50.0
2025-01-01 14:47:25,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 14:47:35,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 14:47:45,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 14:47:55,1,3.31,0.101,0.336,25.0,50.0
2025-01-01 14:48:05,1,3.3,0.101,0.334,24.9,50.0
2025-01-01 14:48:13,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 14:48:22,1,3.31,0.1,0.332,25.0,50.0
2025-01-01 14:48:32,1,3.3,0.098,0.323,25.2,50.0
2025-01-01 14:48:40,1,3.31,0.099,0.328,25.0,50.0
2025-01-01 14:48:59,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 14:49:15,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 14:49:36,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 14:49:45,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 14:50:06,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 14:50:17,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 14:50:27,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 14:50:37,1,3.3,0.101,0.333,24.8,50.0
2025-01-01 14:50:53,1,3.3,0.102,0.336,25.2,50.0
2025-01-01 14:51:02,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 14:51:11,1,3.29,0.098,0.323,25.0,50.0
