timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 00:33:18,1,3.3,0.1,0.331,24.9,50.0
2025-01-01 00:33:26,1,3.3,0.101,0.333,25.1,50.0
2025-01-01 00:33:35,1,3.3,0.098,0.325,25.1,50.0
2025-01-01 00:33:43,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 00:33:55,1,3.3,0.101,0.333,24.8,50.0
2025-01-01 00:34:04,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 00:34:11,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 00:34:19,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 00:34:29,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 00:34:39,1,3.29,0.099,0.327,25.0,50.0
2025-01-01 00:34:47,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 00:35:01,1,3.3,0.098,0.324,25.2,50.0
2025-01-01 00:35:09,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 00:35:30,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 00:35:37,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 00:35:45,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 00:35:52,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 00:36:06,1,3.29,0.1,0.329,25.1,50.0
2025-01-01 00:36:14,1,3.31,0.098,0.325,25.0,50.0
2025-01-01 00:36:30,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 00:36:37,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 00:36:47,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 00:36:55,1,3.31,0.101,0.336,25.0,50.0
2025-01-01 00:37:03,1,3.3,0.101,0.334,24.9,50.0
2025-01-01 00:37:12,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 00:37:19,1,3.31,0.1,0.332,25.0,50.0
2025-01-01 00:37:34,1,3.3,0.098,0.323,25.2,50.0
2025-01-01 00:37:41,1,3.31,0.099,0.328,25.0,50.0
2025-01-01 00:37:49,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 00:38:03,1,3.3,0.101,0.334,25.0,50.0
