timestamp,time_seq,voltage,current
2025-07-18T20:17:49.777890,0,-168.0,2.0
2025-07-18T20:17:49.847764,0,-168.0,2.0
2025-07-18T20:17:50.237477,1,-154.0,2.0
2025-07-18T20:17:50.237758,2,-136.0,2.0
2025-07-18T20:17:50.377493,1,-154.0,2.0
2025-07-18T20:17:50.377733,2,-136.0,2.0
2025-07-18T20:17:50.752046,3,-117.0,2.0
2025-07-18T20:17:52.178995,4,12.0,2.0
2025-07-18T20:17:52.555736,5,37.0,2.0
2025-07-18T20:17:52.939134,6,61.0,2.0
2025-07-18T20:17:52.939276,7,73.0,2.0
2025-07-18T20:17:53.579020,8,117.0,2.0
2025-07-18T20:17:54.034439,9,127.0,2.0
2025-07-18T20:17:54.034569,10,136.0,2.0
2025-07-18T20:17:54.034613,11,145.0,2.0
2025-07-18T20:17:54.414142,12,154.0,2.0
2025-07-18T20:17:54.414344,13,161.0,2.0
2025-07-18T20:17:54.699169,12,154.0,2.0
2025-07-18T20:17:54.699291,13,161.0,2.0
2025-07-18T20:17:54.699332,14,175.0,2.0
2025-07-18T20:17:55.119373,15,180.0,2.0
2025-07-18T20:17:55.119484,16,185.0,2.0
2025-07-18T20:17:55.119522,17,190.0,2.0
2025-07-18T20:17:55.519215,18,193.0,2.0
2025-07-18T20:17:55.519326,19,196.0,2.0
2025-07-18T20:17:55.519361,20,198.0,2.0
2025-07-18T20:17:55.589031,18,193.0,2.0
2025-07-18T20:17:55.589173,19,196.0,2.0
2025-07-18T20:17:55.589217,20,198.0,2.0
2025-07-18T20:17:56.534394,21,199.0,2.0
2025-07-18T20:17:56.534552,22,200.0,2.0
2025-07-18T20:17:56.534624,23,199.0,2.0
2025-07-18T20:17:56.974179,24,185.0,2.0
2025-07-18T20:17:56.974305,25,180.0,2.0
2025-07-18T20:17:56.974341,26,175.0,2.0
2025-07-18T20:17:57.054077,24,185.0,2.0
2025-07-18T20:17:57.054224,25,180.0,2.0
2025-07-18T20:17:57.054266,26,175.0,2.0
2025-07-18T20:17:57.468963,27,168.0,2.0
2025-07-18T20:17:57.469082,28,161.0,2.0
2025-07-18T20:17:57.469117,29,154.0,2.0
2025-07-18T20:17:57.928882,30,145.0,2.0
2025-07-18T20:17:57.928998,31,136.0,2.0
2025-07-18T20:17:57.929043,32,127.0,2.0
2025-07-18T20:17:57.999202,30,145.0,2.0
2025-07-18T20:17:57.999336,31,136.0,2.0
2025-07-18T20:17:57.999391,32,127.0,2.0
2025-07-18T20:17:58.494190,33,117.0,2.0
2025-07-18T20:17:58.494320,34,85.0,2.0
2025-07-18T20:17:58.927170,35,61.0,2.0
2025-07-18T20:17:59.027046,35,61.0,2.0
2025-07-18T20:17:59.417027,36,37.0,2.0
2025-07-18T20:17:59.417174,37,25.0,2.0
