timestamp,time_seq,voltage,current,power,temperature,frequency
2025-07-09T22:44:53.047036,10,3.294,0.109,0.359046,25.0,50.0
2025-07-09T22:44:53.047155,11,3.305,0.11,0.36355000000000004,25.0,50.0
2025-07-09T22:44:53.047198,12,3.307,0.109,0.360463,25.0,50.0
2025-07-09T22:44:53.047227,13,3.317,0.11,0.36487,25.0,50.0
2025-07-09T22:44:53.047254,14,3.315,0.11,0.36465,25.0,50.0
2025-07-09T22:44:53.047279,15,3.311,0.109,0.36089899999999997,25.0,50.0
2025-07-09T22:44:53.047304,16,3.311,0.109,0.36089899999999997,25.0,50.0
2025-07-09T22:44:53.047331,17,3.316,0.11,0.36476,25.0,50.0
2025-07-09T22:44:53.047363,18,3.325,0.111,0.36907500000000004,25.0,50.0
2025-07-09T22:44:53.047392,19,3.32,0.11,0.36519999999999997,25.0,50.0
2025-07-09T22:44:53.516819,11,3.294,0.109,0.359046,25.0,50.0
2025-07-09T22:44:53.516931,12,3.305,0.11,0.36355000000000004,25.0,50.0
2025-07-09T22:44:53.516975,13,3.307,0.109,0.360463,25.0,50.0
2025-07-09T22:44:53.517011,14,3.317,0.11,0.36487,25.0,50.0
2025-07-09T22:44:53.517036,15,3.315,0.11,0.36465,25.0,50.0
2025-07-09T22:44:53.517060,16,3.311,0.109,0.36089899999999997,25.0,50.0
2025-07-09T22:44:53.517084,17,3.311,0.109,0.36089899999999997,25.0,50.0
2025-07-09T22:44:53.517107,18,3.316,0.11,0.36476,25.0,50.0
2025-07-09T22:44:53.517163,19,3.325,0.111,0.36907500000000004,25.0,50.0
2025-07-09T22:44:53.517194,20,3.32,0.11,0.36519999999999997,25.0,50.0
2025-07-09T22:44:53.517220,21,3.323,0.109,0.362207,25.0,50.0
2025-07-09T22:44:54.451695,21,3.339,0.11,0.36729,25.0,50.0
2025-07-09T22:44:54.451832,22,3.326,0.11,0.36586,25.0,50.0
2025-07-09T22:44:54.451871,23,3.334,0.109,0.363406,25.0,50.0
2025-07-09T22:44:54.451900,24,3.331,0.11,0.36641,25.0,50.0
2025-07-09T22:44:54.451933,25,3.334,0.11,0.36674,25.0,50.0
2025-07-09T22:44:54.451959,26,3.341,0.11,0.36751,25.0,50.0
2025-07-09T22:44:54.451985,27,3.343,0.109,0.364387,25.0,50.0
2025-07-09T22:44:54.452011,28,3.343,0.109,0.364387,25.0,50.0
2025-07-09T22:44:54.452036,29,3.337,0.109,0.36373300000000003,25.0,50.0
2025-07-09T22:44:54.452062,30,3.356,0.108,0.362448,25.0,50.0
2025-07-09T22:44:54.957422,22,3.339,0.11,0.36729,25.0,50.0
2025-07-09T22:44:54.957534,23,3.326,0.11,0.36586,25.0,50.0
2025-07-09T22:44:54.957572,24,3.334,0.109,0.363406,25.0,50.0
2025-07-09T22:44:54.957599,25,3.331,0.11,0.36641,25.0,50.0
2025-07-09T22:44:54.957623,26,3.334,0.11,0.36674,25.0,50.0
2025-07-09T22:44:54.957652,27,3.341,0.11,0.36751,25.0,50.0
2025-07-09T22:44:54.957698,28,3.343,0.109,0.364387,25.0,50.0
2025-07-09T22:44:54.957757,29,3.343,0.109,0.364387,25.0,50.0
2025-07-09T22:44:54.957793,30,3.337,0.109,0.36373300000000003,25.0,50.0
2025-07-09T22:44:54.957821,31,3.356,0.108,0.362448,25.0,50.0
2025-07-09T22:44:54.957845,32,3.344,0.107,0.35780799999999996,25.0,50.0
2025-07-09T22:44:55.881955,32,3.355,0.107,0.358985,25.0,50.0
2025-07-09T22:44:55.882075,33,3.341,0.106,0.354146,25.0,50.0
2025-07-09T22:44:55.882115,34,3.344,0.106,0.354464,25.0,50.0
2025-07-09T22:44:55.882142,35,3.343,0.106,0.354358,25.0,50.0
2025-07-09T22:44:55.882167,36,3.356,0.104,0.34902399999999995,25.0,50.0
2025-07-09T22:44:55.882193,37,3.349,0.104,0.348296,25.0,50.0
