timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 04:47:34,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 04:47:41,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 04:47:48,1,3.3,0.101,0.332,25.0,50.0
2025-01-01 04:48:02,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 04:48:10,1,3.29,0.101,0.333,24.8,50.0
2025-01-01 04:48:17,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 04:48:27,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 04:48:34,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 04:48:42,1,3.3,0.101,0.333,24.9,50.0
2025-01-01 04:48:49,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 04:48:57,1,3.31,0.101,0.335,25.0,50.0
2025-01-01 04:49:04,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 04:49:16,1,3.3,0.099,0.325,24.8,50.0
2025-01-01 04:49:23,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 04:49:33,1,3.3,0.099,0.328,25.1,50.0
2025-01-01 04:49:41,1,3.3,0.102,0.335,25.2,50.0
2025-01-01 04:49:49,1,3.31,0.099,0.329,25.1,50.0
2025-01-01 04:49:56,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 04:50:04,1,3.3,0.1,0.331,25.1,50.0
2025-01-01 04:50:12,1,3.29,0.099,0.324,24.9,50.0
2025-01-01 04:50:23,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 04:50:32,1,3.3,0.101,0.332,25.0,50.0
2025-01-01 04:50:44,1,3.31,0.1,0.331,25.1,50.0
2025-01-01 04:51:00,1,3.3,0.099,0.326,25.2,50.0
2025-01-01 04:51:10,1,3.3,0.099,0.327,24.9,50.0
2025-01-01 04:51:18,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 04:51:27,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 04:51:40,1,3.3,0.102,0.335,25.1,50.0
2025-01-01 04:51:48,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 04:51:55,1,3.3,0.099,0.325,24.9,50.0
2025-01-01 04:52:13,1,3.3,0.101,0.332,24.9,50.0
