timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 01:06:38,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 01:06:48,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 01:06:56,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 01:07:05,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 01:07:15,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 01:07:32,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 01:07:39,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 01:07:47,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 01:07:55,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 01:08:02,1,3.3,0.101,0.335,24.9,50.0
2025-01-01 01:08:11,1,3.31,0.1,0.331,24.8,50.0
2025-01-01 01:08:19,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 01:08:28,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 01:08:37,1,3.31,0.099,0.329,24.9,50.0
2025-01-01 01:08:49,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 01:08:59,1,3.29,0.099,0.324,25.1,50.0
2025-01-01 01:09:06,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 01:09:14,1,3.29,0.101,0.332,24.9,50.0
2025-01-01 01:09:22,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 01:09:30,1,3.31,0.101,0.334,24.9,50.0
2025-01-01 01:09:42,1,3.29,0.101,0.334,25.1,50.0
2025-01-01 01:09:56,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 01:10:03,1,3.31,0.098,0.324,25.0,50.0
2025-01-01 01:10:19,1,3.29,0.101,0.332,25.1,50.0
2025-01-01 01:10:26,1,3.3,0.098,0.324,25.1,50.0
2025-01-01 01:10:40,1,3.29,0.101,0.331,25.1,50.0
2025-01-01 01:10:48,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 01:10:00,1,3.29,0.1,0.33,25.2,50.0
2025-01-01 01:11:08,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 01:11:14,1,3.31,0.099,0.326,25.1,50.0
