timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 01:29:00,1,3.3,0.101,0.333,24.8,50.0
2025-01-01 01:29:07,1,3.3,0.102,0.336,25.2,50.0
2025-01-01 01:29:15,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 01:29:27,1,3.29,0.098,0.323,25.0,50.0
2025-01-01 01:29:36,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 01:29:50,1,3.3,0.102,0.337,24.8,50.0
2025-01-01 01:29:59,1,3.31,0.1,0.331,24.9,50.0
2025-01-01 01:30:06,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 01:30:14,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 01:30:31,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 01:30:41,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 01:30:49,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 01:30:58,1,3.31,0.098,0.324,24.8,50.0
2025-01-01 01:31:09,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 01:31:21,1,3.31,0.099,0.327,25.2,50.0
2025-01-01 01:31:29,1,3.31,0.102,0.338,24.9,50.0
2025-01-01 01:31:38,1,3.3,0.101,0.332,24.9,50.0
2025-01-01 01:31:51,1,3.29,0.101,0.334,25.0,50.0
2025-01-01 01:32:02,1,3.3,0.102,0.337,25.0,50.0
2025-01-01 01:32:10,1,3.3,0.099,0.327,24.8,50.0
2025-01-01 01:32:18,1,3.31,0.098,0.324,25.1,50.0
2025-01-01 01:32:28,1,3.3,0.102,0.335,24.9,50.0
2025-01-01 01:32:36,1,3.31,0.099,0.329,25.2,50.0
2025-01-01 01:32:44,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 01:32:52,1,3.31,0.099,0.326,24.9,50.0
2025-01-01 01:33:00,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 01:33:09,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 01:33:17,1,3.3,0.101,0.334,25.1,50.0
2025-01-01 01:33:29,1,3.29,0.101,0.331,24.9,50.0
2025-01-01 01:33:35,1,3.29,0.099,0.327,25.0,50.0
