timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 16:28:32,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 16:28:42,1,3.3,0.101,0.333,24.8,50.0
2025-01-01 16:28:50,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 16:28:59,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 16:29:06,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 16:29:16,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 16:29:30,1,3.29,0.099,0.327,25.0,50.0
2025-01-01 16:29:39,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 16:29:49,1,3.3,0.098,0.324,25.2,50.0
2025-01-01 16:29:58,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 16:30:06,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 16:30:14,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 16:30:22,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 16:30:33,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 16:30:41,1,3.29,0.1,0.329,25.1,50.0
2025-01-01 16:30:50,1,3.31,0.098,0.325,25.0,50.0
2025-01-01 16:31:00,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 16:31:17,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 16:31:25,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 16:31:33,1,3.31,0.101,0.336,25.0,50.0
2025-01-01 16:31:41,1,3.3,0.101,0.334,24.9,50.0
2025-01-01 16:31:51,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 16:31:58,1,3.31,0.1,0.332,25.0,50.0
2025-01-01 16:32:06,1,3.3,0.098,0.323,25.2,50.0
2025-01-01 16:32:14,1,3.31,0.099,0.328,25.0,50.0
2025-01-01 16:32:27,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 16:32:36,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 16:32:44,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 16:32:54,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 16:33:01,1,3.3,0.099,0.326,25.1,50.0
