timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 02:25:05,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 02:27:20,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 02:29:44,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 02:32:05,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 02:34:17,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 02:36:28,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 02:38:39,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 02:40:59,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 02:43:14,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 02:45:44,1,3.3,0.101,0.335,24.9,50.0
2025-01-01 02:47:56,1,3.31,0.1,0.331,24.8,50.0
2025-01-01 02:50:13,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 02:52:27,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 02:54:51,1,3.31,0.099,0.329,24.9,50.0
2025-01-01 02:57:02,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 03:01:14,1,3.29,0.099,0.324,25.1,50.0
2025-01-01 03:03:35,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 03:05:49,1,3.29,0.101,0.332,24.9,50.0
2025-01-01 03:08:00,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 03:10:12,1,3.31,0.101,0.334,24.9,50.0
2025-01-01 03:12:25,1,3.29,0.101,0.334,25.1,50.0
2025-01-01 03:14:36,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 03:16:50,1,3.31,0.098,0.324,25.0,50.0
2025-01-01 03:19:05,1,3.29,0.101,0.332,25.1,50.0
2025-01-01 03:21:22,1,3.3,0.098,0.324,25.1,50.0
2025-01-01 03:23:43,1,3.29,0.101,0.331,25.1,50.0
2025-01-01 03:25:54,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 03:28:09,1,3.29,0.1,0.33,25.2,50.0
2025-01-01 03:30:29,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 03:32:39,1,3.31,0.099,0.326,25.1,50.0
