timestamp,time_seq,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,frequency,power_total,power_a,power_b,power_c
2025-07-18T00:04:21.085377,1,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.294084,2,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.294324,3,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.548388,4,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.548603,5,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.683913,5,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.684158,6,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.684257,7,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:21.853911,6,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.008558,7,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.008754,8,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.288799,8,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.561699,10,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.561976,11,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.562073,12,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.748650,11,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.748841,12,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.748937,13,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.748997,14,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:22.928953,12,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.181227,13,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.181631,14,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.348246,14,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.506497,15,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.506652,16,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.721474,16,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.906387,17,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:23.906589,18,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:24.461266,18,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:24.779318,20,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:24.779456,21,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:24.941453,21,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.106404,22,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.106548,23,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.349201,24,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.349704,25,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.546418,25,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.546889,26,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:25.547163,27,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.278268,28,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.278423,29,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.278468,30,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.473899,29,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.609421,30,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.609568,31,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.836195,32,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:26.836405,33,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:27.099311,33,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:27.099455,34,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:27.099506,35,180.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,875.425,1081.416,1057.336
2025-07-18T00:04:27.802004,34,220.0,219.5,221.0,5.0,4.8,5.2,50.0,3303,1100.0,1053.6,1149.2
2025-07-18T00:04:28.050517,36,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.050738,37,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.206617,37,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.206808,38,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.206880,39,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.412041,39,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:28.412537,40,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.238955,40,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.239142,41,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.239237,42,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.521289,41,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.914712,42,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:29.914930,43,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:30.441322,44,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:30.441466,45,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:30.744229,45,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:31.767026,46,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:31.767222,47,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.047134,47,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.224948,48,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.225182,49,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.432040,49,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.663184,50,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.663342,51,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:32.967437,51,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.336040,52,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.336292,53,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.531298,53,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.531525,54,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.531606,55,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.738076,54,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.950926,55,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:33.951414,56,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.137997,56,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.353576,57,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.353982,58,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.607996,59,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.608281,60,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.984339,61,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.984625,62,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.984752,63,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:34.984846,64,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:35.179183,62,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
2025-07-18T00:04:35.179598,63,130.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,632.925,1081.416,1057.336
