timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 00:02:52,1,3.31,0.099,0.327,25.0,50.0
2025-01-01 00:05:10,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 00:07:22,1,3.31,0.099,0.328,24.8,50.0
2025-01-01 00:09:45,1,3.3,0.102,0.336,25.2,50.0
2025-01-01 00:12:03,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 00:14:35,1,3.3,0.101,0.333,25.1,50.0
2025-01-01 00:16:52,1,3.29,0.1,0.328,24.8,50.0
2025-01-01 00:19:16,1,3.29,0.102,0.336,24.8,50.0
2025-01-01 00:21:32,1,3.3,0.099,0.325,24.8,50.0
2025-01-01 00:23:51,1,3.31,0.101,0.335,25.0,50.0
2025-01-01 00:26:09,1,3.3,0.1,0.329,24.8,50.0
2025-01-01 00:28:26,1,3.3,0.1,0.329,25.2,50.0
2025-01-01 00:30:58,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 00:33:22,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 00:35:39,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 00:38:00,1,3.3,0.101,0.333,24.9,50.0
2025-01-01 00:40:15,1,3.3,0.1,0.331,24.8,50.0
2025-01-01 00:42:25,1,3.31,0.099,0.329,24.8,50.0
2025-01-01 00:44:46,1,3.29,0.102,0.335,25.1,50.0
