timestamp,time_seq,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,frequency,power_total,power_a,power_b,power_c
2025-07-18T00:41:24.737387,1,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:25.717166,2,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:26.572074,3,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:26.658820,3,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:26.755015,4,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:26.865249,4,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:27.975209,5,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:28.182926,6,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:28.259169,7,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:28.371151,7,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:29.844039,8,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:29.944006,9,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:30.043994,9,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:30.123027,10,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:30.245964,10,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:31.124765,11,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:31.401863,12,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:31.471074,12,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:32.661817,13,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:32.873935,14,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:32.953771,15,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:33.052022,15,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:33.280764,16,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:33.434035,17,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:33.511837,17,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:34.651835,18,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:35.762958,19,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:35.867225,19,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:36.697191,20,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:37.724953,21,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:37.845609,22,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:37.845762,23,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:38.455006,23,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:38.669210,24,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:39.857100,26,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:39.857508,27,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:40.718813,27,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:41.285095,28,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:42.341776,29,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:42.421059,29,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:43.163935,30,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:43.337151,30,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:43.747444,31,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:44.367082,32,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:44.887017,33,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:45.484889,34,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:46.014696,35,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:46.545309,36,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:46.964846,37,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:47.034002,37,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:47.381579,38,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:47.936947,39,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:48.485368,40,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:49.038973,41,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:49.707042,42,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:41:50.095181,43,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
