timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 16:40:30,1,3.29,0.101,0.331,24.9,50.0
2025-01-01 16:40:47,1,3.29,0.099,0.327,25.0,50.0
2025-01-01 16:40:56,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 16:41:11,1,3.29,0.1,0.33,25.1,50.0
2025-01-01 16:41:21,1,3.3,0.101,0.332,25.0,50.0
2025-01-01 16:41:38,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 16:41:48,1,3.29,0.101,0.333,24.8,50.0
2025-01-01 16:42:05,1,3.3,0.099,0.325,25.0,50.0
2025-01-01 16:42:14,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 16:42:45,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 16:42:52,1,3.3,0.101,0.333,24.9,50.0
2025-01-01 16:43:05,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 16:43:15,1,3.31,0.101,0.335,25.0,50.0
2025-01-01 16:43:23,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 16:43:31,1,3.3,0.099,0.325,24.8,50.0
2025-01-01 16:43:39,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 16:43:52,1,3.3,0.099,0.328,25.1,50.0
