timestamp,time_seq,voltage,current,power,temperature,frequency
2025-07-10T00:03:06.369462,11,23.293,0.108,2.515644,25.0,50.0
2025-07-10T00:03:06.369733,12,23.296,0.11,2.56256,25.0,50.0
2025-07-10T00:03:06.369864,13,23.298,0.11,2.5627799999999996,25.0,50.0
2025-07-10T00:03:06.369975,14,23.314,0.109,2.541226,25.0,50.0
2025-07-10T00:03:06.370076,15,23.32,0.11,2.5652,25.0,50.0
2025-07-10T00:03:06.370172,16,23.323,0.11,2.56553,25.0,50.0
2025-07-10T00:03:06.370266,17,23.328,0.109,2.542752,25.0,50.0
2025-07-10T00:03:06.370378,18,23.313,0.11,2.5644299999999998,25.0,50.0
2025-07-10T00:03:06.370493,19,23.314,0.11,2.56454,25.0,50.0
2025-07-10T00:03:06.370595,20,23.319,0.109,2.541771,25.0,50.0
2025-07-10T00:03:06.370706,21,23.333,0.11,2.56663,25.0,50.0
2025-07-10T00:03:07.604167,21,23.323,0.11,2.56553,25.0,50.0
2025-07-10T00:03:07.604305,22,23.331,0.109,2.543079,25.0,50.0
2025-07-10T00:03:07.604358,23,23.341,0.11,2.56751,25.0,50.0
2025-07-10T00:03:07.604393,24,23.342,0.111,2.5909619999999998,25.0,50.0
2025-07-10T00:03:07.604423,25,23.345,0.108,2.52126,25.0,50.0
2025-07-10T00:03:07.604450,26,23.344,0.109,2.544496,25.0,50.0
2025-07-10T00:03:07.604477,27,23.339,0.108,2.520612,25.0,50.0
2025-07-10T00:03:07.604508,28,23.348,0.109,2.5449319999999997,25.0,50.0
2025-07-10T00:03:07.604539,29,23.339,0.108,2.520612,25.0,50.0
2025-07-10T00:03:07.604570,30,23.341,0.108,2.5208280000000003,25.0,50.0
2025-07-10T00:03:08.086431,22,23.323,0.11,2.56553,25.0,50.0
2025-07-10T00:03:08.086637,23,23.331,0.109,2.543079,25.0,50.0
2025-07-10T00:03:08.086737,24,23.341,0.11,2.56751,25.0,50.0
2025-07-10T00:03:08.086807,25,23.342,0.111,2.5909619999999998,25.0,50.0
2025-07-10T00:03:08.086874,26,23.345,0.108,2.52126,25.0,50.0
2025-07-10T00:03:08.086928,27,23.344,0.109,2.544496,25.0,50.0
2025-07-10T00:03:08.086980,28,23.339,0.108,2.520612,25.0,50.0
2025-07-10T00:03:08.087040,29,23.348,0.109,2.5449319999999997,25.0,50.0
2025-07-10T00:03:08.087108,30,23.339,0.108,2.520612,25.0,50.0
2025-07-10T00:03:08.087175,31,23.341,0.108,2.5208280000000003,25.0,50.0
2025-07-10T00:03:08.087243,32,23.339,0.107,2.497273,25.0,50.0
2025-07-10T00:03:08.962911,32,23.339,0.107,2.497273,25.0,50.0
2025-07-10T00:03:08.963803,33,23.358,0.106,2.475948,25.0,50.0
2025-07-10T00:03:08.963907,34,23.356,0.106,2.475736,25.0,50.0
2025-07-10T00:03:08.963949,35,23.348,0.105,2.4515399999999996,25.0,50.0
2025-07-10T00:03:08.963981,36,23.358,0.105,2.45259,25.0,50.0
2025-07-10T00:03:08.964010,37,23.359,0.104,2.429336,25.0,50.0
2025-07-10T00:03:08.964037,38,23.347,0.104,2.4280880000000002,25.0,50.0
2025-07-10T00:03:08.964071,39,23.355,0.102,2.3822099999999997,25.0,50.0
2025-07-10T00:03:08.964104,40,23.339,0.103,2.403917,25.0,50.0
2025-07-10T00:03:08.964136,41,23.345,0.101,2.357845,25.0,50.0
2025-07-10T00:03:09.431694,33,23.339,0.107,2.497273,25.0,50.0
2025-07-10T00:03:09.431995,34,23.358,0.106,2.475948,25.0,50.0
2025-07-10T00:03:09.432168,35,23.356,0.106,2.475736,25.0,50.0
2025-07-10T00:03:09.432312,36,23.348,0.105,2.4515399999999996,25.0,50.0
2025-07-10T00:03:09.432456,37,23.358,0.105,2.45259,25.0,50.0
2025-07-10T00:03:09.432598,38,23.359,0.104,2.429336,25.0,50.0
2025-07-10T00:03:09.432722,39,23.347,0.104,2.4280880000000002,25.0,50.0
2025-07-10T00:03:09.432848,40,23.355,0.102,2.3822099999999997,25.0,50.0
2025-07-10T00:03:09.432990,41,23.339,0.103,2.403917,25.0,50.0
2025-07-10T00:03:09.433191,42,23.345,0.101,2.357845,25.0,50.0
2025-07-10T00:03:09.433388,43,23.338,0.101,2.3571380000000004,25.0,50.0
2025-07-10T00:03:10.381356,43,23.343,0.101,2.357643,25.0,50.0
2025-07-10T00:03:10.381658,44,23.35,0.1,2.3350000000000004,25.0,50.0
2025-07-10T00:03:10.381827,45,23.34,0.1,2.334,25.0,50.0
2025-07-10T00:03:10.381969,46,23.341,0.1,2.3341000000000003,25.0,50.0
2025-07-10T00:03:10.382104,47,23.336,0.099,2.310264,25.0,50.0
2025-07-10T00:03:10.382237,48,23.334,0.098,2.286732,25.0,50.0
2025-07-10T00:03:10.382381,49,23.335,0.097,2.2634950000000003,25.0,50.0
2025-07-10T00:03:10.382521,50,23.338,0.096,2.240448,25.0,50.0
2025-07-10T00:03:10.382701,51,23.319,0.096,2.238624,25.0,50.0
2025-07-10T00:03:10.382869,52,23.32,0.094,2.1920800000000003,25.0,50.0
2025-07-10T00:03:10.971650,44,23.343,0.101,2.357643,25.0,50.0
2025-07-10T00:03:10.971777,45,23.35,0.1,2.3350000000000004,25.0,50.0
2025-07-10T00:03:10.971831,46,23.34,0.1,2.334,25.0,50.0
2025-07-10T00:03:10.971868,47,23.341,0.1,2.3341000000000003,25.0,50.0
2025-07-10T00:03:10.971901,48,23.336,0.099,2.310264,25.0,50.0
2025-07-10T00:03:10.971933,49,23.334,0.098,2.286732,25.0,50.0
2025-07-10T00:03:10.971965,50,23.335,0.097,2.2634950000000003,25.0,50.0
2025-07-10T00:03:10.971998,51,23.338,0.096,2.240448,25.0,50.0
2025-07-10T00:03:10.972034,52,23.319,0.096,2.238624,25.0,50.0
2025-07-10T00:03:10.972070,53,23.32,0.094,2.1920800000000003,25.0,50.0
2025-07-10T00:03:10.972107,54,23.327,0.094,2.1927380000000003,25.0,50.0
2025-07-10T00:03:12.116674,54,23.313,0.094,2.1914219999999998,25.0,50.0
2025-07-10T00:03:12.116810,55,23.306,0.093,2.167458,25.0,50.0
2025-07-10T00:03:12.116882,56,23.308,0.092,2.144336,25.0,50.0
2025-07-10T00:03:12.116921,57,23.311,0.092,2.144612,25.0,50.0
2025-07-10T00:03:12.117221,58,23.3,0.091,2.1203,25.0,50.0
2025-07-10T00:03:12.117584,59,23.302,0.093,2.167086,25.0,50.0
2025-07-10T00:03:12.117746,60,23.303,0.092,2.143876,25.0,50.0
2025-07-10T00:03:12.117866,61,23.307,0.092,2.144244,25.0,50.0
2025-07-10T00:03:12.118023,62,23.295,0.092,2.1431400000000003,25.0,50.0
2025-07-10T00:03:12.118178,63,23.285,0.091,2.118935,25.0,50.0
2025-07-10T00:03:12.711475,55,23.313,0.094,2.1914219999999998,25.0,50.0
2025-07-10T00:03:12.712031,56,23.306,0.093,2.167458,25.0,50.0
