timestamp,time_seq,voltage,current
2025-07-18T16:25:20.584105,1,200.0,2.0
2025-07-18T16:25:32.406528,2,200.0,2.0
2025-07-18T16:25:32.486561,2,200.0,2.0
2025-07-18T16:25:33.644285,3,200.0,2.0
2025-07-18T16:25:34.623638,4,200.0,2.0
2025-07-18T16:25:34.693284,4,200.0,2.0
2025-07-18T16:25:35.406545,5,200.0,2.0
2025-07-18T16:25:35.479775,5,200.0,2.0
2025-07-18T16:25:37.011720,6,200.0,2.0
2025-07-18T16:25:37.124467,6,200.0,2.0
2025-07-18T16:25:38.073690,7,200.0,2.0
2025-07-18T16:25:38.141552,7,200.0,2.0
