timestamp,time_seq,voltage,current
2025-07-18T23:54:47.032417,0,10.0,1.0
2025-07-18T23:54:47.032638,1,10.0,1.0
2025-07-18T23:54:47.408592,2,10.0,1.0
2025-07-18T23:54:47.408735,3,10.0,1.0
2025-07-18T23:54:47.408798,4,10.0,1.0
2025-07-18T23:54:47.408842,5,10.0,1.0
2025-07-18T23:54:47.408871,6,10.0,1.0
2025-07-18T23:54:47.408898,7,10.0,1.0
2025-07-18T23:54:47.408923,8,10.0,1.0
2025-07-18T23:54:47.408947,9,10.0,1.0
2025-07-18T23:54:47.408971,10,10.0,1.0
2025-07-18T23:54:47.408996,11,10.0,1.0
2025-07-18T23:54:47.409021,12,10.0,1.0
2025-07-18T23:54:47.409046,13,10.0,1.0
2025-07-18T23:54:47.409071,14,10.0,1.0
2025-07-18T23:54:47.409095,15,10.0,1.0
2025-07-18T23:54:47.409118,16,10.0,1.0
2025-07-18T23:54:47.409169,17,10.0,1.0
2025-07-18T23:54:47.409207,18,10.0,1.0
2025-07-18T23:54:47.409237,19,10.0,1.0
2025-07-18T23:54:47.409262,20,10.0,1.0
2025-07-18T23:54:47.409286,21,10.0,1.0
2025-07-18T23:54:47.409328,22,10.0,1.0
2025-07-18T23:54:47.439675,0,10.0,1.0
2025-07-18T23:54:47.511771,2,10.0,1.0
2025-07-18T23:54:47.512217,3,10.0,1.0
2025-07-18T23:54:47.512473,4,10.0,1.0
2025-07-18T23:54:47.512655,5,10.0,1.0
2025-07-18T23:54:47.512832,6,10.0,1.0
2025-07-18T23:54:47.512999,7,10.0,1.0
2025-07-18T23:54:47.513187,8,10.0,1.0
2025-07-18T23:54:47.513442,9,10.0,1.0
2025-07-18T23:54:47.513621,10,10.0,1.0
2025-07-18T23:54:47.513811,11,10.0,1.0
2025-07-18T23:54:47.514008,12,10.0,1.0
2025-07-18T23:54:47.514179,13,10.0,1.0
2025-07-18T23:54:47.514369,14,10.0,1.0
2025-07-18T23:54:47.514567,15,10.0,1.0
2025-07-18T23:54:47.514743,16,10.0,1.0
2025-07-18T23:54:47.514909,17,10.0,1.0
2025-07-18T23:54:47.515072,18,10.0,1.0
2025-07-18T23:54:47.515234,19,10.0,1.0
2025-07-18T23:54:47.515427,20,10.0,1.0
2025-07-18T23:54:47.515596,21,10.0,1.0
2025-07-18T23:54:47.515757,22,10.0,1.0
2025-07-18T23:54:47.515918,23,10.0,1.0
2025-07-18T23:54:47.911631,24,10.0,1.0
2025-07-18T23:54:47.911825,25,10.0,1.0
2025-07-18T23:54:47.911919,26,10.0,1.0
2025-07-18T23:54:47.911983,27,10.0,1.0
2025-07-18T23:54:47.912040,28,10.0,1.0
2025-07-18T23:54:47.912095,29,10.0,1.0
2025-07-18T23:54:47.912155,30,10.0,1.0
2025-07-18T23:54:47.912208,31,10.0,1.0
2025-07-18T23:54:47.912260,32,10.0,1.0
2025-07-18T23:54:47.912326,33,10.0,1.0
2025-07-18T23:54:47.912392,34,10.0,1.0
2025-07-18T23:54:47.912451,35,10.0,1.0
2025-07-18T23:54:47.912506,36,10.0,1.0
2025-07-18T23:54:47.912558,37,10.0,1.0
2025-07-18T23:54:47.912777,38,10.0,1.0
2025-07-18T23:54:47.912975,39,10.0,1.0
2025-07-18T23:54:47.913192,40,10.0,1.0
2025-07-18T23:54:47.913398,41,10.0,1.0
2025-07-18T23:54:48.318461,42,10.0,1.0
2025-07-18T23:54:48.318845,43,10.0,1.0
2025-07-18T23:54:48.319034,44,10.0,1.0
2025-07-18T23:54:48.319188,45,10.0,1.0
2025-07-18T23:54:48.319360,46,10.0,1.0
2025-07-18T23:54:48.319506,47,10.0,1.0
2025-07-18T23:54:48.319644,48,10.0,1.0
2025-07-18T23:54:48.319778,49,10.0,1.0
2025-07-18T23:54:48.319896,50,10.0,1.0
2025-07-18T23:54:48.320027,51,10.0,1.0
2025-07-18T23:54:48.320144,52,10.0,1.0
2025-07-18T23:54:48.320288,53,10.0,1.0
2025-07-18T23:54:48.320358,54,10.0,1.0
2025-07-18T23:54:48.320390,55,10.0,1.0
2025-07-18T23:54:48.320422,56,10.0,1.0
2025-07-18T23:54:48.320453,57,10.0,1.0
2025-07-18T23:54:48.320482,58,10.0,1.0
2025-07-18T23:54:48.320512,59,10.0,1.0
2025-07-18T23:54:48.320542,60,10.0,1.0
2025-07-18T23:54:48.320570,61,10.0,1.0
2025-07-18T23:54:48.320600,62,10.0,1.0
2025-07-18T23:54:48.433688,42,10.0,1.0
2025-07-18T23:54:48.433996,43,10.0,1.0
2025-07-18T23:54:48.434169,44,10.0,1.0
2025-07-18T23:54:48.434297,45,10.0,1.0
2025-07-18T23:54:48.434454,46,10.0,1.0
2025-07-18T23:54:48.434603,47,10.0,1.0
