timestamp,seq_num,voltage,current
2025-08-15T23:04:15.650428,0,1.1,1.1
2025-08-15T23:04:15.650443,1,1.1,1.1
2025-08-15T23:04:15.650448,2,1.1,1.1
2025-08-15T23:04:15.650452,3,1.1,1.1
2025-08-15T23:04:15.650456,4,1.1,1.1
2025-08-15T23:04:15.650460,5,1.1,1.1
2025-08-15T23:04:15.650464,6,1.1,1.1
2025-08-15T23:04:15.650468,7,1.1,1.1
2025-08-15T23:04:15.650472,8,1.1,1.1
2025-08-15T23:04:15.650476,9,1.1,1.1
2025-08-15T23:04:15.650480,10,1.1,1.1
2025-08-15T23:04:15.650484,11,1.1,1.1
2025-08-15T23:04:15.650488,12,1.1,1.1
2025-08-15T23:04:15.650493,13,1.1,1.1
2025-08-15T23:04:15.650497,14,1.1,1.1
2025-08-15T23:04:15.650501,15,1.1,1.1
2025-08-15T23:04:15.650505,16,1.1,1.1
2025-08-15T23:04:15.650509,17,1.1,1.1
2025-08-15T23:04:15.650513,18,1.1,1.1
2025-08-15T23:04:15.650517,19,1.1,1.1
2025-08-15T23:04:15.650521,20,1.1,1.1
2025-08-15T23:04:15.650524,21,1.1,1.1
2025-08-15T23:04:15.650528,22,1.1,1.1
2025-08-15T23:04:15.650532,23,1.1,1.1
2025-08-15T23:04:15.650536,24,1.1,1.1
2025-08-15T23:04:15.650540,25,1.1,1.1
2025-08-15T23:04:15.650544,26,1.1,1.1
2025-08-15T23:04:15.650548,27,1.1,1.1
2025-08-15T23:04:15.650552,28,1.1,1.1
2025-08-15T23:04:15.650556,29,1.1,1.1
2025-08-15T23:04:15.650560,30,1.1,1.1
2025-08-15T23:04:15.650564,31,1.1,1.1
2025-08-15T23:04:15.650568,32,1.1,1.1
2025-08-15T23:04:15.650572,33,1.1,1.1
2025-08-15T23:04:15.650576,34,1.1,1.1
2025-08-15T23:04:15.650580,35,1.1,1.1
2025-08-15T23:04:15.650584,36,1.1,1.1
2025-08-15T23:04:15.650588,37,1.1,1.1
2025-08-15T23:04:15.650592,38,1.1,1.1
2025-08-15T23:04:15.650595,39,1.1,1.1
2025-08-15T23:04:15.650600,40,1.1,1.1
2025-08-15T23:04:15.650604,41,1.1,1.1
2025-08-15T23:04:15.650608,42,1.1,1.1
2025-08-15T23:04:15.650611,43,1.1,1.1
2025-08-15T23:04:15.650615,44,1.1,1.1
2025-08-15T23:04:15.650619,45,1.1,1.1
2025-08-15T23:04:15.650623,46,1.1,1.1
2025-08-15T23:04:15.650650,47,1.1,1.1
2025-08-15T23:04:15.650655,48,1.1,1.1
2025-08-15T23:04:15.650659,49,1.1,1.1
2025-08-15T23:04:15.650662,50,1.1,1.1
2025-08-15T23:04:15.650666,51,1.1,1.1
2025-08-15T23:04:15.650671,52,1.1,1.1
2025-08-15T23:04:15.650675,53,1.1,1.1
2025-08-15T23:04:15.650679,54,1.1,1.1
2025-08-15T23:04:15.650683,55,1.1,1.1
2025-08-15T23:04:15.650687,56,1.1,1.1
2025-08-15T23:04:15.650691,57,1.1,1.1
2025-08-15T23:04:15.650695,58,1.1,1.1
2025-08-15T23:04:15.650699,59,1.1,1.1
2025-08-15T23:04:15.650703,60,1.1,1.1
2025-08-15T23:04:15.650707,61,1.1,1.1
2025-08-15T23:04:15.650711,62,1.1,1.1
2025-08-15T23:04:15.650715,63,1.1,1.1
2025-08-15T23:04:15.650719,64,1.1,1.1
2025-08-15T23:04:15.650723,65,1.1,1.1
2025-08-15T23:04:15.650727,66,1.1,1.1
2025-08-15T23:04:15.650731,67,1.1,1.1
2025-08-15T23:04:15.650735,68,1.1,1.1
2025-08-15T23:04:15.650738,69,1.1,1.1
2025-08-15T23:04:15.650742,70,1.1,1.1
2025-08-15T23:04:15.650746,71,1.1,1.1
2025-08-15T23:04:15.650750,72,1.1,1.1
2025-08-15T23:04:15.650754,73,1.1,1.1
2025-08-15T23:04:15.650758,74,1.1,1.1
2025-08-15T23:04:15.650762,75,1.1,1.1
2025-08-15T23:04:15.650767,76,1.1,1.1
2025-08-15T23:04:15.650770,77,1.1,1.1
2025-08-15T23:04:15.650774,78,1.1,1.1
2025-08-15T23:04:15.650778,79,1.1,1.1
2025-08-15T23:04:15.650782,80,1.1,1.1
2025-08-15T23:04:15.650786,81,1.1,1.1
2025-08-15T23:04:15.650790,82,1.1,1.1
2025-08-15T23:04:15.650794,83,1.1,1.1
2025-08-15T23:04:15.650798,84,1.1,1.1
2025-08-15T23:04:15.650802,85,1.1,1.1
2025-08-15T23:04:15.650806,86,1.1,1.1
2025-08-15T23:04:15.650810,87,1.1,1.1
2025-08-15T23:04:15.650814,88,1.1,1.1
2025-08-15T23:04:15.650817,89,1.1,1.1
2025-08-15T23:04:15.650821,90,1.1,1.1
2025-08-15T23:04:15.650825,91,1.1,1.1
2025-08-15T23:04:15.650829,92,1.1,1.1
2025-08-15T23:04:15.650833,93,1.1,1.1
2025-08-15T23:04:15.650837,94,1.1,1.1
2025-08-15T23:04:15.650841,95,1.1,1.1
2025-08-15T23:04:15.650845,96,1.1,1.1
2025-08-15T23:04:15.650850,97,1.1,1.1
2025-08-15T23:04:15.650854,98,1.1,1.1
2025-08-15T23:04:15.650858,99,1.1,1.1
2025-08-15T23:04:15.650862,100,1.1,1.1
2025-08-15T23:04:15.650866,101,1.1,1.1
2025-08-15T23:04:15.650870,102,1.1,1.1
2025-08-15T23:04:15.650874,103,1.1,1.1
2025-08-15T23:04:15.650878,104,1.1,1.1
2025-08-15T23:04:15.650882,105,1.1,1.1
2025-08-15T23:04:15.650886,106,1.1,1.1
2025-08-15T23:04:15.650890,107,1.1,1.1
2025-08-15T23:04:15.650894,108,1.1,1.1
2025-08-15T23:04:15.650898,109,1.1,1.1
2025-08-15T23:04:15.650902,110,1.1,1.1
2025-08-15T23:04:15.650906,111,1.1,1.1
2025-08-15T23:04:15.650910,112,1.1,1.1
2025-08-15T23:04:15.650914,113,1.1,1.1
2025-08-15T23:04:15.650918,114,1.1,1.1
2025-08-15T23:04:15.650922,115,1.1,1.1
2025-08-15T23:04:15.650926,116,1.1,1.1
2025-08-15T23:04:15.650930,117,1.1,1.1
2025-08-15T23:04:15.650934,118,1.1,1.1
2025-08-15T23:04:15.650937,119,1.1,1.1
2025-08-15T23:04:15.650941,120,1.1,1.1
2025-08-15T23:04:15.650945,121,1.1,1.1
2025-08-15T23:04:15.650949,122,1.1,1.1
2025-08-15T23:04:15.650953,123,1.1,1.1
2025-08-15T23:04:15.650957,124,1.1,1.1
2025-08-15T23:04:15.650961,125,1.1,1.1
2025-08-15T23:04:15.650965,126,1.1,1.1
2025-08-15T23:04:15.650969,127,1.1,1.1
2025-08-15T23:04:15.650973,128,1.1,1.1
2025-08-15T23:04:15.650977,129,1.1,1.1
2025-08-15T23:04:15.650981,130,1.1,1.1
2025-08-15T23:04:15.650985,131,1.1,1.1
2025-08-15T23:04:15.650989,132,1.1,1.1
2025-08-15T23:04:15.650993,133,1.1,1.1
2025-08-15T23:04:15.650996,134,1.1,1.1
2025-08-15T23:04:15.651000,135,1.1,1.1
2025-08-15T23:04:15.651004,136,1.1,1.1
2025-08-15T23:04:15.651008,137,1.1,1.1
2025-08-15T23:04:15.651012,138,1.1,1.1
2025-08-15T23:04:15.651016,139,1.1,1.1
2025-08-15T23:04:15.651020,140,1.1,1.1
2025-08-15T23:04:15.651024,141,1.1,1.1
2025-08-15T23:04:15.651028,142,1.1,1.1
2025-08-15T23:04:15.651032,143,1.1,1.1
2025-08-15T23:04:15.651036,144,1.1,1.1
2025-08-15T23:04:15.651040,145,1.1,1.1
2025-08-15T23:04:15.651044,146,1.1,1.1
2025-08-15T23:04:15.651048,147,1.1,1.1
2025-08-15T23:04:15.651052,148,1.1,1.1
2025-08-15T23:04:15.651056,149,1.1,1.1
2025-08-15T23:04:15.651060,150,1.1,1.1
2025-08-15T23:04:15.651064,151,1.1,1.1
2025-08-15T23:04:15.651068,152,1.1,1.1
2025-08-15T23:04:15.651072,153,1.1,1.1
2025-08-15T23:04:15.651076,154,1.1,1.1
2025-08-15T23:04:15.651091,155,1.1,1.1
2025-08-15T23:04:15.651095,156,1.1,1.1
2025-08-15T23:04:15.651099,157,1.1,1.1
2025-08-15T23:04:15.651103,158,1.1,1.1
2025-08-15T23:04:15.651107,159,1.1,1.1
2025-08-15T23:04:15.651111,160,1.1,1.1
2025-08-15T23:04:15.651114,161,1.1,1.1
2025-08-15T23:04:15.651118,162,1.1,1.1
2025-08-15T23:04:15.651122,163,1.1,1.1
2025-08-15T23:04:15.651126,164,1.1,1.1
2025-08-15T23:04:15.651130,165,1.1,1.1
2025-08-15T23:04:15.651134,166,1.1,1.1
2025-08-15T23:04:15.651138,167,1.1,1.1
2025-08-15T23:04:15.651142,168,1.1,1.1
2025-08-15T23:04:15.651146,169,1.1,1.1
2025-08-15T23:04:15.651150,170,1.1,1.1
2025-08-15T23:04:15.651154,171,1.1,1.1
2025-08-15T23:04:15.651158,172,1.1,1.1
2025-08-15T23:04:15.651162,173,1.1,1.1
2025-08-15T23:04:15.651166,174,1.1,1.1
2025-08-15T23:04:15.651171,175,1.1,1.1
2025-08-15T23:04:15.651174,176,1.1,1.1
2025-08-15T23:04:15.651178,177,1.1,1.1
2025-08-15T23:04:15.651182,178,1.1,1.1
2025-08-15T23:04:15.651186,179,1.1,1.1
2025-08-15T23:04:15.651190,180,1.1,1.1
2025-08-15T23:04:15.651194,181,1.1,1.1
2025-08-15T23:04:15.651198,182,1.1,1.1
2025-08-15T23:04:15.651202,183,1.1,1.1
2025-08-15T23:04:15.651206,184,1.1,1.1
2025-08-15T23:04:15.651210,185,1.1,1.1
2025-08-15T23:04:15.651214,186,1.1,1.1
2025-08-15T23:04:15.651218,187,1.1,1.1
2025-08-15T23:04:15.651222,188,1.1,1.1
2025-08-15T23:04:15.651226,189,1.1,1.1
2025-08-15T23:04:15.651230,190,1.1,1.1
2025-08-15T23:04:15.651234,191,1.1,1.1
2025-08-15T23:04:15.651238,192,1.1,1.1
2025-08-15T23:04:15.651242,193,1.1,1.1
2025-08-15T23:04:15.651246,194,1.1,1.1
2025-08-15T23:04:15.651249,195,1.1,1.1
2025-08-15T23:04:15.651253,196,1.1,1.1
2025-08-15T23:04:15.651257,197,1.1,1.1
2025-08-15T23:04:15.651261,198,1.1,1.1
2025-08-15T23:04:15.651265,199,1.1,1.1
