timestamp,time_seq,voltage,current
2025-07-18T22:32:00.054741,0,-155.1,-2.1
2025-07-18T22:32:00.054856,1,-155.1,-2.1
2025-07-18T22:32:00.054897,2,-155.1,-2.1
2025-07-18T22:32:00.054925,3,-155.1,-2.1
2025-07-18T22:32:00.054951,4,-155.1,-2.1
2025-07-18T22:32:00.054976,5,-155.1,-2.1
2025-07-18T22:32:00.055002,6,-155.1,-2.1
2025-07-18T22:32:00.055027,7,-155.1,-2.1
2025-07-18T22:32:00.055051,8,-155.1,-2.1
2025-07-18T22:32:00.055075,9,-155.1,-2.1
2025-07-18T22:32:00.055099,10,-155.1,-2.1
2025-07-18T22:32:00.055124,11,-155.1,-2.1
2025-07-18T22:32:00.055149,12,-155.1,-2.1
2025-07-18T22:32:00.055173,13,-155.1,-2.1
2025-07-18T22:32:00.055208,14,-155.1,-2.1
2025-07-18T22:32:00.055233,15,-155.1,-2.1
2025-07-18T22:32:00.055259,16,-155.1,-2.1
2025-07-18T22:32:00.055283,17,-155.1,-2.1
2025-07-18T22:32:00.055309,18,-155.1,-2.1
2025-07-18T22:32:00.055333,19,-155.1,-2.1
2025-07-18T22:32:00.055357,20,-155.1,-2.1
2025-07-18T22:32:00.055381,21,-155.1,-2.1
2025-07-18T22:32:00.055406,22,-155.1,-2.1
2025-07-18T22:32:00.055430,23,-155.1,-2.1
2025-07-18T22:32:00.055454,24,-155.1,-2.1
2025-07-18T22:32:00.055478,25,-155.1,-2.1
2025-07-18T22:32:00.055503,26,-155.1,-2.1
2025-07-18T22:32:00.055527,27,-155.1,-2.1
2025-07-18T22:32:00.055550,28,-155.1,-2.1
2025-07-18T22:32:00.055574,29,-155.1,-2.1
2025-07-18T22:32:00.055598,30,-155.1,-2.1
2025-07-18T22:32:00.055622,31,-155.1,-2.1
2025-07-18T22:32:00.055647,32,-155.1,-2.1
2025-07-18T22:32:00.055672,33,-155.1,-2.1
2025-07-18T22:32:00.055696,34,-155.1,-2.1
2025-07-18T22:32:00.055721,35,-155.1,-2.1
2025-07-18T22:32:00.055746,36,-155.1,-2.1
2025-07-18T22:32:00.055769,37,-155.1,-2.1
2025-07-18T22:32:00.055794,38,-155.1,-2.1
2025-07-18T22:32:00.055818,39,-155.1,-2.1
2025-07-18T22:32:00.055842,40,-155.1,-2.1
2025-07-18T22:32:00.055867,41,-155.1,-2.1
2025-07-18T22:32:00.055891,42,-155.1,-2.1
2025-07-18T22:32:00.055915,43,-155.1,-2.1
2025-07-18T22:32:00.055939,44,-155.1,-2.1
2025-07-18T22:32:00.055963,45,-155.1,-2.1
2025-07-18T22:32:00.055988,46,-155.1,-2.1
2025-07-18T22:32:00.056013,47,-155.1,-2.1
2025-07-18T22:32:00.056037,48,-155.1,-2.1
2025-07-18T22:32:00.056062,49,-155.1,-2.1
2025-07-18T22:32:00.056086,50,-155.1,-2.1
2025-07-18T22:32:00.056110,51,-155.1,-2.1
2025-07-18T22:32:00.056135,52,-155.1,-2.1
2025-07-18T22:32:00.056159,53,-155.1,-2.1
2025-07-18T22:32:00.056183,54,-155.1,-2.1
2025-07-18T22:32:00.056217,55,-155.1,-2.1
2025-07-18T22:32:00.056241,56,-155.1,-2.1
2025-07-18T22:32:00.056266,57,-155.1,-2.1
2025-07-18T22:32:00.056290,58,-155.1,-2.1
2025-07-18T22:32:00.056314,59,-155.1,-2.1
2025-07-18T22:32:00.056338,60,-155.1,-2.1
2025-07-18T22:32:00.056364,61,-155.1,-2.1
2025-07-18T22:32:00.056389,62,-155.1,-2.1
2025-07-18T22:32:00.056413,63,-155.1,-2.1
