timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 05:25:49,1,3.29,0.099,0.326,24.9,50.0
2025-01-01 05:25:56,1,3.31,0.102,0.338,25.1,50.0
2025-01-01 05:26:04,1,3.3,0.099,0.326,25.0,50.0
2025-01-01 05:26:12,1,3.3,0.1,0.33,25.2,50.0
2025-01-01 05:26:23,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 05:26:43,1,3.31,0.099,0.327,25.0,50.0
2025-01-01 05:26:50,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 05:26:59,1,3.31,0.101,0.333,24.8,50.0
2025-01-01 05:27:07,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 05:27:14,1,3.3,0.1,0.329,24.8,50.0
2025-01-01 05:29:07,1,3.31,0.102,0.336,25.1,50.0
2025-01-01 05:29:15,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 05:29:22,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 05:29:30,1,3.31,0.101,0.335,25.1,50.0
2025-01-01 05:29:41,1,3.3,0.101,0.332,25.2,50.0
2025-01-01 05:29:51,1,3.3,0.1,0.33,24.9,50.0
2025-01-01 05:29:59,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 05:30:11,1,3.31,0.099,0.328,24.8,50.0
2025-01-01 05:30:19,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 05:30:29,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 05:30:37,1,3.3,0.1,0.331,25.0,50.0
2025-01-01 05:30:45,1,3.31,0.1,0.331,25.1,50.0
2025-01-01 05:30:53,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 05:31:01,1,3.31,0.101,0.333,25.0,50.0
2025-01-01 05:31:15,1,3.29,0.099,0.327,25.1,50.0
2025-01-01 05:31:23,1,3.3,0.102,0.335,25.0,50.0
2025-01-01 05:31:31,1,3.29,0.1,0.329,25.2,50.0
2025-01-01 05:31:39,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 05:31:48,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 05:31:55,1,3.3,0.102,0.336,24.9,50.0
