timestamp,time_seq,voltage,current,power,temperature,frequency
2025-07-09T23:05:44.640128,1189,3.256,0.096,0.31257599999999996,25.0,50.0
2025-07-09T23:05:44.640210,1190,3.247,0.098,0.318206,25.0,50.0
2025-07-09T23:05:44.640265,1191,3.247,0.097,0.314959,25.0,50.0
2025-07-09T23:05:44.640298,1192,3.256,0.097,0.315832,25.0,50.0
2025-07-09T23:05:44.640326,1193,3.262,0.099,0.322938,25.0,50.0
2025-07-09T23:05:44.640352,1194,3.255,0.1,0.3255,25.0,50.0
2025-07-09T23:05:44.640379,1195,3.261,0.099,0.32283900000000004,25.0,50.0
2025-07-09T23:05:44.640405,1196,3.255,0.101,0.328755,25.0,50.0
2025-07-09T23:05:44.640450,1197,3.255,0.101,0.328755,25.0,50.0
2025-07-09T23:05:44.640487,1198,3.255,0.102,0.33200999999999997,25.0,50.0
2025-07-09T23:05:44.640523,1199,3.269,0.103,0.336707,25.0,50.0
2025-07-09T23:05:45.685214,1199,3.261,0.102,0.332622,25.0,50.0
2025-07-09T23:05:45.685379,1200,3.274,0.103,0.33722199999999997,25.0,50.0
2025-07-09T23:05:45.685446,1201,3.276,0.105,0.34397999999999995,25.0,50.0
2025-07-09T23:05:45.685493,1202,3.275,0.105,0.343875,25.0,50.0
2025-07-09T23:05:45.685535,1203,3.282,0.105,0.34460999999999997,25.0,50.0
2025-07-09T23:05:45.685569,1204,3.272,0.106,0.346832,25.0,50.0
2025-07-09T23:05:45.685601,1205,3.292,0.106,0.348952,25.0,50.0
2025-07-09T23:05:45.685638,1206,3.289,0.107,0.351923,25.0,50.0
2025-07-09T23:05:45.685675,1207,3.285,0.107,0.351495,25.0,50.0
2025-07-09T23:05:45.685712,1208,3.303,0.109,0.360027,25.0,50.0
2025-07-09T23:05:46.269792,1200,3.261,0.102,0.332622,25.0,50.0
2025-07-09T23:05:46.270311,1201,3.274,0.103,0.33722199999999997,25.0,50.0
2025-07-09T23:05:46.270611,1202,3.276,0.105,0.34397999999999995,25.0,50.0
2025-07-09T23:05:46.270843,1203,3.275,0.105,0.343875,25.0,50.0
2025-07-09T23:05:46.271026,1204,3.282,0.105,0.34460999999999997,25.0,50.0
2025-07-09T23:05:46.271175,1205,3.272,0.106,0.346832,25.0,50.0
2025-07-09T23:05:46.271312,1206,3.292,0.106,0.348952,25.0,50.0
2025-07-09T23:05:46.271456,1207,3.289,0.107,0.351923,25.0,50.0
2025-07-09T23:05:46.271604,1208,3.285,0.107,0.351495,25.0,50.0
2025-07-09T23:05:46.271974,1209,3.303,0.109,0.360027,25.0,50.0
2025-07-09T23:05:46.272242,1210,3.298,0.109,0.359482,25.0,50.0
2025-07-09T23:05:47.169924,1210,3.304,0.108,0.356832,25.0,50.0
2025-07-09T23:05:47.170163,1211,3.311,0.108,0.357588,25.0,50.0
2025-07-09T23:05:47.170315,1212,3.315,0.108,0.35802,25.0,50.0
2025-07-09T23:05:47.170435,1213,3.313,0.109,0.361117,25.0,50.0
2025-07-09T23:05:47.170730,1214,3.32,0.109,0.36188,25.0,50.0
2025-07-09T23:05:47.170928,1215,3.319,0.109,0.361771,25.0,50.0
2025-07-09T23:05:47.171055,1216,3.318,0.111,0.368298,25.0,50.0
2025-07-09T23:05:47.171175,1217,3.312,0.111,0.36763199999999996,25.0,50.0
2025-07-09T23:05:47.171311,1218,3.326,0.109,0.362534,25.0,50.0
2025-07-09T23:05:47.171440,1219,3.321,0.109,0.361989,25.0,50.0
2025-07-09T23:05:47.692385,1211,3.304,0.108,0.356832,25.0,50.0
2025-07-09T23:05:47.692638,1212,3.311,0.108,0.357588,25.0,50.0
2025-07-09T23:05:47.692740,1213,3.315,0.108,0.35802,25.0,50.0
2025-07-09T23:05:47.692817,1214,3.313,0.109,0.361117,25.0,50.0
2025-07-09T23:05:47.692901,1215,3.32,0.109,0.36188,25.0,50.0
2025-07-09T23:05:47.693011,1216,3.319,0.109,0.361771,25.0,50.0
2025-07-09T23:05:47.693126,1217,3.318,0.111,0.368298,25.0,50.0
2025-07-09T23:05:47.693279,1218,3.312,0.111,0.36763199999999996,25.0,50.0
2025-07-09T23:05:47.693420,1219,3.326,0.109,0.362534,25.0,50.0
2025-07-09T23:05:47.693569,1220,3.321,0.109,0.361989,25.0,50.0
2025-07-09T23:05:47.693688,1221,3.325,0.11,0.36575,25.0,50.0
2025-07-09T23:05:48.647844,1221,3.339,0.111,0.370629,25.0,50.0
2025-07-09T23:05:48.648152,1222,3.326,0.109,0.362534,25.0,50.0
