timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 04:42:31,1,3.3,0.101,0.333,24.8,50.0
2025-01-01 04:42:46,1,3.3,0.102,0.336,25.2,50.0
2025-01-01 04:42:54,1,3.31,0.1,0.329,25.0,50.0
2025-01-01 04:43:02,1,3.29,0.098,0.323,25.0,50.0
2025-01-01 04:43:11,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 04:43:20,1,3.3,0.102,0.337,24.8,50.0
2025-01-01 04:43:33,1,3.31,0.1,0.331,24.9,50.0
2025-01-01 04:43:44,1,3.3,0.101,0.335,25.1,50.0
2025-01-01 04:43:52,1,3.31,0.1,0.332,24.9,50.0
2025-01-01 04:44:14,1,3.3,0.101,0.334,25.0,50.0
2025-01-01 04:44:22,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 04:44:29,1,3.3,0.099,0.328,25.2,50.0
2025-01-01 04:44:37,1,3.31,0.098,0.324,24.8,50.0
2025-01-01 04:44:45,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 04:44:55,1,3.31,0.099,0.327,25.2,50.0
2025-01-01 04:45:04,1,3.31,0.102,0.338,24.9,50.0
2025-01-01 04:45:18,1,3.3,0.101,0.332,24.9,50.0
2025-01-01 04:45:25,1,3.29,0.101,0.334,25.0,50.0
2025-01-01 04:45:33,1,3.3,0.102,0.337,25.0,50.0
2025-01-01 04:45:48,1,3.3,0.099,0.327,24.8,50.0
2025-01-01 04:45:56,1,3.31,0.098,0.324,25.1,50.0
2025-01-01 04:46:03,1,3.3,0.102,0.335,24.9,50.0
2025-01-01 04:46:10,1,3.31,0.099,0.329,25.2,50.0
2025-01-01 04:46:19,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 04:46:35,1,3.31,0.099,0.326,24.9,50.0
2025-01-01 04:46:52,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 04:46:59,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 04:47:06,1,3.3,0.101,0.334,25.1,50.0
2025-01-01 04:47:15,1,3.29,0.101,0.331,24.9,50.0
2025-01-01 04:47:24,1,3.29,0.099,0.327,25.0,50.0
