timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 01:01:46,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 01:01:54,1,3.29,0.099,0.327,24.9,50.0
2025-01-01 01:02:03,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 01:02:17,1,3.31,0.101,0.334,25.1,50.0
2025-01-01 01:02:25,1,3.29,0.1,0.329,25.0,50.0
2025-01-01 01:02:32,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 01:02:43,1,3.3,0.101,0.332,25.1,50.0
2025-01-01 01:02:00,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 01:03:07,1,3.29,0.102,0.335,25.0,50.0
2025-01-01 01:03:20,1,3.3,0.099,0.326,24.9,50.0
2025-01-01 01:03:27,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 01:03:35,1,3.29,0.098,0.324,25.0,50.0
2025-01-01 01:03:42,1,3.3,0.101,0.335,25.0,50.0
2025-01-01 01:04:00,1,3.31,0.101,0.333,25.2,50.0
2025-01-01 01:04:08,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 01:04:20,1,3.3,0.098,0.325,25.2,50.0
2025-01-01 01:04:29,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 01:04:36,1,3.29,0.101,0.334,24.9,50.0
2025-01-01 01:04:44,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 01:05:00,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 01:05:08,1,3.29,0.1,0.328,25.1,50.0
2025-01-01 01:05:16,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 01:05:26,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 01:05:37,1,3.29,0.1,0.328,24.9,50.0
2025-01-01 01:05:46,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 01:05:54,1,3.31,0.1,0.33,25.1,50.0
2025-01-01 01:06:01,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 01:06:14,1,3.31,0.1,0.331,25.0,50.0
2025-01-01 01:06:21,1,3.31,0.101,0.333,25.1,50.0
2025-01-01 01:06:28,1,3.31,0.098,0.326,25.1,50.0
