timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 02:56:06,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 02:56:21,1,3.29,0.099,0.327,24.9,50.0
2025-01-01 02:56:29,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 02:56:43,1,3.31,0.101,0.334,25.1,50.0
2025-01-01 02:56:51,1,3.29,0.1,0.329,25.0,50.0
2025-01-01 02:57:00,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 02:57:13,1,3.3,0.101,0.332,25.1,50.0
2025-01-01 02:57:22,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 02:57:34,1,3.29,0.102,0.335,25.0,50.0
2025-01-01 02:57:42,1,3.3,0.099,0.326,24.9,50.0
2025-01-01 02:57:50,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 02:57:59,1,3.29,0.098,0.324,25.0,50.0
2025-01-01 02:58:11,1,3.3,0.101,0.335,25.0,50.0
2025-01-01 02:58:24,1,3.31,0.101,0.333,25.2,50.0
2025-01-01 02:58:33,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 02:58:44,1,3.3,0.098,0.325,25.2,50.0
2025-01-01 02:58:53,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 02:59:05,1,3.29,0.101,0.334,24.9,50.0
2025-01-01 02:59:14,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 02:59:23,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 02:59:31,1,3.29,0.1,0.328,25.1,50.0
2025-01-01 02:59:39,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 02:59:48,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 02:59:58,1,3.29,0.1,0.328,24.9,50.0
2025-01-01 03:00:08,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 03:00:25,1,3.31,0.1,0.33,25.1,50.0
2025-01-01 03:00:35,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 03:00:45,1,3.31,0.1,0.331,25.0,50.0
2025-01-01 03:00:55,1,3.31,0.101,0.333,25.1,50.0
2025-01-01 03:01:04,1,3.31,0.098,0.326,25.1,50.0
