timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 16:05:39,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 16:05:46,1,3.29,0.099,0.327,24.9,50.0
2025-01-01 16:05:55,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 16:06:02,1,3.31,0.101,0.334,25.1,50.0
2025-01-01 16:06:09,1,3.29,0.1,0.329,25.0,50.0
2025-01-01 16:06:20,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 16:06:27,1,3.3,0.101,0.332,25.1,50.0
2025-01-01 16:06:36,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 16:06:44,1,3.29,0.102,0.335,25.0,50.0
2025-01-01 16:06:51,1,3.3,0.099,0.326,24.9,50.0
2025-01-01 16:06:59,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 16:07:11,1,3.29,0.098,0.324,25.0,50.0
2025-01-01 16:07:20,1,3.3,0.101,0.335,25.0,50.0
2025-01-01 16:07:37,1,3.31,0.101,0.333,25.2,50.0
2025-01-01 16:07:45,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 16:07:56,1,3.3,0.098,0.325,25.2,50.0
2025-01-01 16:08:04,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 16:08:12,1,3.29,0.101,0.334,24.9,50.0
2025-01-01 16:08:20,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 16:08:34,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 16:08:42,1,3.29,0.1,0.328,25.1,50.0
2025-01-01 16:08:55,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 16:09:05,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 16:09:13,1,3.29,0.1,0.328,24.9,50.0
2025-01-01 16:09:20,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 16:09:28,1,3.31,0.1,0.33,25.1,50.0
2025-01-01 16:09:38,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 16:09:48,1,3.31,0.1,0.331,25.0,50.0
2025-01-01 16:09:57,1,3.31,0.101,0.333,25.1,50.0
2025-01-01 16:10:07,1,3.31,0.098,0.326,25.1,50.0
