timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 00:17:37,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 00:17:44,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 00:17:51,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 00:18:00,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 00:18:09,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 00:18:19,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 00:18:30,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 00:18:40,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 00:18:47,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 00:18:56,1,3.3,0.101,0.335,24.9,50.0
2025-01-01 00:19:05,1,3.31,0.1,0.331,24.8,50.0
2025-01-01 00:19:13,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 00:19:20,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 00:19:28,1,3.31,0.099,0.329,24.9,50.0
2025-01-01 00:19:43,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 00:19:54,1,3.29,0.099,0.324,25.1,50.0
2025-01-01 00:20:07,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 00:20:16,1,3.29,0.101,0.332,24.9,50.0
2025-01-01 00:20:23,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 00:20:31,1,3.31,0.101,0.334,24.9,50.0
