timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 16:01:06,1,3.31,0.099,0.327,25.0,50.0
2025-01-01 16:01:15,1,3.29,0.101,0.331,25.2,50.0
2025-01-01 16:01:23,1,3.31,0.099,0.328,24.8,50.0
2025-01-01 16:01:31,1,3.3,0.102,0.336,25.2,50.0
2025-01-01 16:01:39,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 16:01:48,1,3.3,0.101,0.333,25.1,50.0
2025-01-01 16:01:58,1,3.29,0.1,0.328,24.8,50.0
2025-01-01 16:02:06,1,3.29,0.102,0.336,24.8,50.0
2025-01-01 16:02:15,1,3.3,0.099,0.325,24.8,50.0
2025-01-01 16:02:28,1,3.31,0.101,0.335,25.0,50.0
2025-01-01 16:02:36,1,3.3,0.1,0.329,24.8,50.0
2025-01-01 16:02:44,1,3.3,0.1,0.329,25.2,50.0
2025-01-01 16:02:51,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 16:03:02,1,3.3,0.102,0.336,24.9,50.0
2025-01-01 16:03:09,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 16:03:22,1,3.3,0.101,0.333,24.9,50.0
2025-01-01 16:03:30,1,3.3,0.1,0.331,24.8,50.0
2025-01-01 16:03:39,1,3.31,0.099,0.329,24.8,50.0
2025-01-01 16:03:49,1,3.29,0.102,0.335,25.1,50.0
2025-01-01 16:03:57,1,3.31,0.102,0.337,25.1,50.0
2025-01-01 16:04:04,1,3.3,0.101,0.334,25.2,50.0
2025-01-01 16:04:12,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 16:04:23,1,3.31,0.1,0.329,24.9,50.0
2025-01-01 16:04:30,1,3.3,0.099,0.326,24.9,50.0
2025-01-01 16:04:40,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 16:04:57,1,3.3,0.098,0.324,25.2,50.0
2025-01-01 16:05:05,1,3.3,0.1,0.329,25.1,50.0
2025-01-01 16:05:13,1,3.29,0.102,0.335,25.2,50.0
2025-01-01 16:05:20,1,3.31,0.099,0.327,24.9,50.0
2025-01-01 16:05:29,1,3.29,0.098,0.323,25.2,50.0
