timestamp,time_seq,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,frequency,power_total,power_a,power_b,power_c
2025-07-18T00:38:56.420054,1,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:38:58.261665,2,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:38:59.267662,3,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:38:59.391783,3,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:00.007838,4,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:00.447729,5,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:01.007978,6,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:01.645725,7,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:02.077819,8,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:02.203727,8,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:02.687681,9,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:02.807517,9,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:03.387530,10,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:04.175706,11,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:04.793364,12,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:06.439593,13,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:06.567849,13,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
2025-07-18T00:39:07.524832,14,134.5,219.8,221.2,4.85,4.92,4.78,50.02,3246,652.3249999999999,1081.416,1057.336
