timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 04:21:36,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 04:21:43,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 04:21:51,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 04:21:58,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 04:22:06,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 04:22:15,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 04:22:22,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 04:22:35,1,3.3,0.1,0.33,24.8,50.0
2025-01-01 04:22:43,1,3.3,0.099,0.327,25.2,50.0
2025-01-01 04:22:55,1,3.3,0.101,0.335,24.9,50.0
2025-01-01 04:23:03,1,3.31,0.1,0.331,24.8,50.0
2025-01-01 04:23:12,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 04:23:19,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 04:23:28,1,3.31,0.099,0.329,24.9,50.0
2025-01-01 04:23:35,1,3.3,0.1,0.33,25.0,50.0
2025-01-01 04:23:43,1,3.29,0.099,0.324,25.1,50.0
2025-01-01 04:23:55,1,3.3,0.099,0.326,25.1,50.0
2025-01-01 04:24:03,1,3.29,0.101,0.332,24.9,50.0
2025-01-01 04:24:12,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 04:24:20,1,3.31,0.101,0.334,24.9,50.0
2025-01-01 04:24:28,1,3.29,0.101,0.334,25.1,50.0
2025-01-01 04:24:36,1,3.3,0.098,0.323,25.1,50.0
2025-01-01 04:24:46,1,3.31,0.098,0.324,25.0,50.0
2025-01-01 04:24:54,1,3.29,0.101,0.332,25.1,50.0
2025-01-01 04:25:01,1,3.3,0.098,0.324,25.1,50.0
2025-01-01 04:25:13,1,3.29,0.101,0.331,25.1,50.0
2025-01-01 04:25:23,1,3.31,0.099,0.328,25.1,50.0
2025-01-01 04:25:31,1,3.29,0.1,0.33,25.2,50.0
2025-01-01 04:25:40,1,3.3,0.102,0.336,25.1,50.0
2025-01-01 04:25:49,1,3.31,0.099,0.326,25.1,50.0
