timestamp,time_seq,voltage,current,power,temperature,frequency
2025-01-01 14:24:42,1,3.3,0.099,0.327,25.0,50.0
2025-01-01 14:24:50,1,3.29,0.102,0.335,25.0,50.0
2025-01-01 14:24:59,1,3.3,0.099,0.326,24.9,50.0
2025-01-01 14:25:08,1,3.31,0.1,0.33,25.0,50.0
2025-01-01 14:25:16,1,3.29,0.098,0.324,25.0,50.0
2025-01-01 14:25:24,1,3.3,0.101,0.335,25.0,50.0
2025-01-01 14:25:32,1,3.31,0.101,0.333,25.2,50.0
2025-01-01 14:25:41,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 14:25:49,1,3.3,0.098,0.325,25.2,50.0
2025-01-01 14:25:59,1,3.31,0.101,0.335,24.9,50.0
2025-01-01 14:26:09,1,3.29,0.101,0.334,24.9,50.0
2025-01-01 14:26:23,1,3.29,0.099,0.325,25.1,50.0
2025-01-01 14:26:33,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 14:26:43,1,3.29,0.1,0.328,25.1,50.0
2025-01-01 14:26:51,1,3.3,0.099,0.326,24.8,50.0
2025-01-01 14:27:04,1,3.3,0.099,0.327,25.1,50.0
2025-01-01 14:27:12,1,3.29,0.1,0.328,24.9,50.0
2025-01-01 14:27:20,1,3.3,0.098,0.324,24.9,50.0
2025-01-01 14:27:28,1,3.31,0.1,0.33,25.1,50.0
2025-01-01 14:27:36,1,3.3,0.099,0.328,25.0,50.0
2025-01-01 14:27:44,1,3.31,0.1,0.331,25.0,50.0
2025-01-01 14:27:52,1,3.31,0.101,0.333,25.1,50.0
2025-01-01 14:28:03,1,3.31,0.098,0.326,25.1,50.0
2025-01-01 14:28:15,1,3.31,0.099,0.328,24.9,50.0
2025-01-01 14:28:25,1,3.29,0.1,0.328,25.2,50.0
2025-01-01 14:28:33,1,3.3,0.1,0.331,25.2,50.0
2025-01-01 14:28:41,1,3.31,0.098,0.324,24.9,50.0
2025-01-01 14:28:49,1,3.3,0.098,0.324,25.0,50.0
2025-01-01 14:28:56,1,3.3,0.102,0.336,25.0,50.0
2025-01-01 14:29:07,1,3.3,0.1,0.33,25.0,50.0
