timestamp,seq_num,voltage,current,power
2025-07-03T18:58:47.309012,10,3.305,0.108,0.35694000000000004
2025-07-03T18:58:47.309180,11,3.31,0.108,0.35748
2025-07-03T18:58:47.309246,12,3.31,0.108,0.35748
2025-07-03T18:58:47.309284,13,3.313,0.11,0.36443000000000003
2025-07-03T18:58:47.309316,14,3.31,0.11,0.36410000000000003
2025-07-03T18:58:47.309348,15,3.306,0.109,0.360354
2025-07-03T18:58:47.309377,16,3.316,0.11,0.36476
2025-07-03T18:58:47.309406,17,3.319,0.11,0.36508999999999997
2025-07-03T18:58:47.309435,18,3.316,0.111,0.368076
2025-07-03T18:58:47.309463,19,3.336,0.111,0.370296
2025-07-03T18:58:47.931512,11,3.305,0.108,0.35694000000000004
2025-07-03T18:58:47.931902,12,3.31,0.108,0.35748
2025-07-03T18:58:47.932117,13,3.31,0.108,0.35748
2025-07-03T18:58:47.932289,14,3.313,0.11,0.36443000000000003
2025-07-03T18:58:47.932437,15,3.31,0.11,0.36410000000000003
2025-07-03T18:58:47.932576,16,3.306,0.109,0.360354
2025-07-03T18:58:47.932754,17,3.316,0.11,0.36476
2025-07-03T18:58:47.932896,18,3.319,0.11,0.36508999999999997
2025-07-03T18:58:47.932954,19,3.316,0.111,0.368076
2025-07-03T18:58:47.932993,20,3.336,0.111,0.370296
2025-07-03T18:58:47.933024,21,3.328,0.109,0.36275199999999996
2025-07-03T18:58:48.826590,21,3.34,0.111,0.37074
2025-07-03T18:58:48.826969,22,3.333,0.11,0.36663
2025-07-03T18:58:48.827172,23,3.343,0.11,0.36773
2025-07-03T18:58:48.827340,24,3.33,0.11,0.3663
2025-07-03T18:58:48.827485,25,3.333,0.11,0.36663
2025-07-03T18:58:48.827654,26,3.343,0.108,0.361044
2025-07-03T18:58:48.827814,27,3.353,0.109,0.365477
2025-07-03T18:58:48.827965,28,3.351,0.108,0.361908
2025-07-03T18:58:48.828111,29,3.34,0.108,0.36072
2025-07-03T18:58:48.828255,30,3.338,0.108,0.360504
2025-07-03T18:58:49.316538,22,3.34,0.111,0.37074
2025-07-03T18:58:49.316895,23,3.333,0.11,0.36663
2025-07-03T18:58:49.317084,24,3.343,0.11,0.36773
2025-07-03T18:58:49.317361,25,3.33,0.11,0.3663
2025-07-03T18:58:49.317534,26,3.333,0.11,0.36663
2025-07-03T18:58:49.317598,27,3.343,0.108,0.361044
2025-07-03T18:58:49.317838,28,3.353,0.109,0.365477
2025-07-03T18:58:49.317978,29,3.351,0.108,0.361908
2025-07-03T18:58:49.318131,30,3.34,0.108,0.36072
2025-07-03T18:58:49.318276,31,3.338,0.108,0.360504
2025-07-03T18:58:49.318416,32,3.353,0.108,0.362124
2025-07-03T18:58:50.782299,33,3.343,0.107,0.357701
2025-07-03T18:58:50.782431,34,3.356,0.107,0.35909199999999997
2025-07-03T18:58:50.782473,35,3.359,0.105,0.352695
2025-07-03T18:58:50.782501,36,3.351,0.105,0.351855
2025-07-03T18:58:50.782527,37,3.345,0.104,0.34788
2025-07-03T18:58:50.782552,38,3.347,0.104,0.348088
2025-07-03T18:58:50.782576,39,3.358,0.103,0.345874
2025-07-03T18:58:50.782600,40,3.348,0.103,0.344844
2025-07-03T18:58:50.782624,41,3.342,0.102,0.34088399999999996
2025-07-03T18:58:50.782662,42,3.34,0.102,0.34068
2025-07-03T18:58:50.782696,43,3.341,0.102,0.340782
2025-07-03T18:58:51.731778,43,3.337,0.101,0.33703700000000003
2025-07-03T18:58:51.731910,44,3.335,0.099,0.330165
2025-07-03T18:58:51.731953,45,3.349,0.1,0.33490000000000003
2025-07-03T18:58:51.731982,46,3.34,0.1,0.334
2025-07-03T18:58:51.732008,47,3.342,0.099,0.33085800000000004
2025-07-03T18:58:51.732034,48,3.342,0.097,0.324174
2025-07-03T18:58:51.732059,49,3.329,0.097,0.322913
2025-07-03T18:58:51.732083,50,3.335,0.096,0.32016
2025-07-03T18:58:51.732107,51,3.321,0.096,0.31881600000000004
2025-07-03T18:58:51.732131,52,3.321,0.095,0.315495
2025-07-03T18:58:52.222132,44,3.337,0.101,0.33703700000000003
2025-07-03T18:58:52.222264,45,3.335,0.099,0.330165
2025-07-03T18:58:52.222329,46,3.349,0.1,0.33490000000000003
2025-07-03T18:58:52.222365,47,3.34,0.1,0.334
2025-07-03T18:58:52.222391,48,3.342,0.099,0.33085800000000004
2025-07-03T18:58:52.222417,49,3.342,0.097,0.324174
2025-07-03T18:58:52.222442,50,3.329,0.097,0.322913
2025-07-03T18:58:52.222466,51,3.335,0.096,0.32016
2025-07-03T18:58:52.222490,52,3.321,0.096,0.31881600000000004
2025-07-03T18:58:52.222514,53,3.321,0.095,0.315495
2025-07-03T18:58:52.222538,54,3.33,0.095,0.31635
2025-07-03T18:58:53.121906,54,3.312,0.094,0.311328
2025-07-03T18:58:53.123893,55,3.309,0.093,0.30773700000000004
2025-07-03T18:58:53.125968,56,3.306,0.093,0.307458
2025-07-03T18:58:53.126406,57,3.308,0.093,0.307644
2025-07-03T18:58:53.126770,58,3.313,0.092,0.304796
2025-07-03T18:58:53.127100,59,3.312,0.093,0.30801599999999996
2025-07-03T18:58:53.127400,60,3.302,0.092,0.303784
2025-07-03T18:58:53.133179,61,3.291,0.091,0.299481
2025-07-03T18:58:53.133496,62,3.298,0.09,0.29682
2025-07-03T18:58:53.133718,63,3.288,0.09,0.29591999999999996
2025-07-03T18:58:53.566843,55,3.312,0.094,0.311328
2025-07-03T18:58:53.567430,56,3.309,0.093,0.30773700000000004
2025-07-03T18:58:53.567837,57,3.306,0.093,0.307458
2025-07-03T18:58:53.568151,58,3.308,0.093,0.307644
2025-07-03T18:58:53.568444,59,3.313,0.092,0.304796
2025-07-03T18:58:53.568748,60,3.312,0.093,0.30801599999999996
2025-07-03T18:58:53.569037,61,3.302,0.092,0.303784
2025-07-03T18:58:53.569373,62,3.291,0.091,0.299481
2025-07-03T18:58:53.569759,63,3.298,0.09,0.29682
2025-07-03T18:58:53.570052,64,3.288,0.09,0.29591999999999996
2025-07-03T18:58:53.570337,65,3.286,0.091,0.299026
2025-07-03T18:58:54.476806,65,3.278,0.091,0.298298
2025-07-03T18:58:54.476938,66,3.279,0.09,0.29511
2025-07-03T18:58:54.478594,67,3.269,0.091,0.297479
2025-07-03T18:58:54.478701,68,3.28,0.089,0.29191999999999996
2025-07-03T18:58:54.478748,69,3.278,0.09,0.29502
2025-07-03T18:58:54.478782,70,3.266,0.089,0.290674
2025-07-03T18:58:54.478814,71,3.265,0.09,0.29385
2025-07-03T18:58:54.478845,72,3.267,0.09,0.29402999999999996
2025-07-03T18:58:54.478876,73,3.263,0.091,0.296933
2025-07-03T18:58:54.478906,74,3.268,0.091,0.297388
2025-07-03T18:58:55.086473,66,3.278,0.091,0.298298
2025-07-03T18:58:55.086600,67,3.279,0.09,0.29511
2025-07-03T18:58:55.086912,68,3.269,0.091,0.297479
2025-07-03T18:58:55.086987,69,3.28,0.089,0.29191999999999996
2025-07-03T18:58:55.087027,70,3.278,0.09,0.29502
2025-07-03T18:58:55.087059,71,3.266,0.089,0.290674
2025-07-03T18:58:55.087089,72,3.265,0.09,0.29385
2025-07-03T18:58:55.087119,73,3.267,0.09,0.29402999999999996
2025-07-03T18:58:55.087149,74,3.263,0.091,0.296933
2025-07-03T18:58:55.087179,75,3.268,0.091,0.297388
2025-07-03T18:58:55.087228,76,3.253,0.091,0.296023
2025-07-03T18:58:55.991526,76,3.26,0.09,0.2934
2025-07-03T18:58:55.991719,77,3.252,0.09,0.29268
2025-07-03T18:58:55.991802,78,3.265,0.091,0.297115
2025-07-03T18:58:55.991853,79,3.247,0.092,0.298724
2025-07-03T18:58:55.991895,80,3.246,0.093,0.301878
2025-07-03T18:58:55.991934,81,3.246,0.094,0.305124
2025-07-03T18:58:55.991973,82,3.25,0.092,0.299
2025-07-03T18:58:55.992011,83,3.252,0.095,0.30894
2025-07-03T18:58:55.992050,84,3.245,0.094,0.30503
2025-07-03T18:58:55.992088,85,3.259,0.094,0.306346
2025-07-03T18:58:56.428754,77,3.26,0.09,0.2934
2025-07-03T18:58:56.429091,78,3.252,0.09,0.29268
2025-07-03T18:58:56.429309,79,3.265,0.091,0.297115
2025-07-03T18:58:56.429490,80,3.247,0.092,0.298724
2025-07-03T18:58:56.429660,81,3.246,0.093,0.301878
2025-07-03T18:58:56.429803,82,3.246,0.094,0.305124
2025-07-03T18:58:56.429874,83,3.25,0.092,0.299
2025-07-03T18:58:56.429923,84,3.252,0.095,0.30894
2025-07-03T18:58:56.429963,85,3.245,0.094,0.30503
2025-07-03T18:58:56.430002,86,3.259,0.094,0.306346
2025-07-03T18:58:56.430041,87,3.247,0.096,0.311712
2025-07-03T18:58:57.788919,88,3.253,0.095,0.309035
2025-07-03T18:58:57.789293,89,3.253,0.095,0.309035
2025-07-03T18:58:57.789475,90,3.255,0.098,0.31899
2025-07-03T18:58:57.789663,91,3.245,0.098,0.31801
2025-07-03T18:58:57.789820,92,3.262,0.098,0.319676
2025-07-03T18:58:57.789961,93,3.246,0.098,0.318108
